Tempo;Deslocamento;Força;Deformação à tração (Deslocamento);Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração
"16,7800";"2,4060";"1,2388";"1,2664";"2,4061";"0,0000";"1238,7526";"20,6459"
"16,8000";"2,4109";"1,2390";"1,2689";"2,4110";"0,0000";"1239,0046";"20,6501"
"16,8200";"2,4158";"1,2393";"1,2715";"2,4159";"0,0000";"1239,2517";"20,6542"
"16,8400";"2,4207";"1,2395";"1,2741";"2,4207";"0,0000";"1239,4526";"20,6575"
"16,8600";"2,4254";"1,2395";"1,2766";"2,4254";"0,0000";"1239,5449";"20,6591"
"16,8800";"2,4302";"1,2396";"1,2791";"2,4302";"0,0000";"1239,6488";"20,6608"
"16,9000";"2,4350";"1,2398";"1,2816";"2,4350";"0,0000";"1239,7834";"20,6631"
"16,9200";"2,4399";"1,2400";"1,2842";"2,4400";"0,0000";"1240,0027";"20,6667"
"16,9400";"2,4448";"1,2402";"1,2868";"2,4449";"0,0000";"1240,1727";"20,6695"
"16,9600";"2,4497";"1,2403";"1,2894";"2,4498";"0,0000";"1240,3322";"20,6722"
"16,9800";"2,4546";"1,2405";"1,2919";"2,4547";"0,0000";"1240,4570";"20,6743"
"17,0000";"2,4595";"1,2406";"1,2945";"2,4595";"0,0000";"1240,5740";"20,6762"
"17,0200";"2,4645";"1,2408";"1,2971";"2,4645";"0,0000";"1240,7629";"20,6794"
"17,0400";"2,4695";"1,2409";"1,2997";"2,4695";"0,0000";"1240,9423";"20,6824"
"17,0600";"2,4745";"1,2411";"1,3024";"2,4745";"0,0000";"1241,1404";"20,6857"
"17,0800";"2,4794";"1,2412";"1,3050";"2,4795";"0,0000";"1241,2233";"20,6871"
"17,1000";"2,4844";"1,2413";"1,3076";"2,4844";"0,0000";"1241,3252";"20,6888"
"17,1200";"2,4894";"1,2415";"1,3102";"2,4894";"0,0000";"1241,4691";"20,6912"
"17,1400";"2,4943";"1,2415";"1,3128";"2,4943";"0,0000";"1241,5038";"20,6917"
"17,1600";"2,4992";"1,2415";"1,3154";"2,4992";"0,0000";"1241,5404";"20,6923"
"17,1800";"2,5041";"1,2415";"1,3180";"2,5041";"0,0000";"1241,5358";"20,6923"
"17,2000";"2,5089";"1,2415";"1,3205";"2,5089";"0,0000";"1241,4830";"20,6914"
"17,2200";"2,5137";"1,2415";"1,3230";"2,5138";"0,0000";"1241,4609";"20,6910"
"17,2400";"2,5186";"1,2414";"1,3256";"2,5186";"0,0000";"1241,4421";"20,6907"
"17,2600";"2,5235";"1,2415";"1,3282";"2,5236";"0,0000";"1241,4563";"20,6909"
"17,2800";"2,5284";"1,2414";"1,3308";"2,5285";"0,0000";"1241,4424";"20,6907"
"17,3000";"2,5334";"1,2414";"1,3334";"2,5334";"0,0000";"1241,4412";"20,6907"
"17,3200";"2,5383";"1,2415";"1,3360";"2,5384";"0,0000";"1241,4911";"20,6915"
"17,3400";"2,5433";"1,2415";"1,3386";"2,5434";"0,0000";"1241,5024";"20,6917"
"17,3600";"2,5482";"1,2415";"1,3412";"2,5483";"0,0000";"1241,4659";"20,6911"
"17,3800";"2,5531";"1,2414";"1,3438";"2,5532";"0,0000";"1241,4302";"20,6905"
"17,4000";"2,5582";"1,2415";"1,3465";"2,5583";"0,0000";"1241,5066";"20,6918"
"17,4200";"2,5634";"1,2417";"1,3492";"2,5635";"0,0000";"1241,6582";"20,6943"
"17,4400";"2,5684";"1,2416";"1,3518";"2,5685";"0,0000";"1241,6489";"20,6941"
"17,4600";"2,5734";"1,2416";"1,3544";"2,5735";"0,0000";"1241,5923";"20,6932"
"17,4800";"2,5784";"1,2415";"1,3571";"2,5784";"0,0000";"1241,5265";"20,6921"
"17,5000";"2,5834";"1,2415";"1,3597";"2,5834";"0,0000";"1241,4861";"20,6914"
"17,5200";"2,5882";"1,2413";"1,3622";"2,5882";"0,0000";"1241,2983";"20,6883"
"17,5400";"2,5931";"1,2411";"1,3648";"2,5931";"0,0000";"1241,1436";"20,6857"
"17,5600";"2,5980";"1,2411";"1,3674";"2,5981";"0,0000";"1241,0691";"20,6845"
"17,5800";"2,6031";"1,2411";"1,3701";"2,6031";"0,0000";"1241,0536";"20,6842"
"17,6000";"2,6081";"1,2410";"1,3727";"2,6081";"0,0000";"1241,0015";"20,6834"
"17,6200";"2,6130";"1,2409";"1,3753";"2,6131";"0,0000";"1240,8817";"20,6814"
"17,6400";"2,6179";"1,2407";"1,3779";"2,6180";"0,0000";"1240,7253";"20,6788"
"17,6600";"2,6230";"1,2407";"1,3805";"2,6230";"0,0000";"1240,6542";"20,6776"
"17,6800";"2,6280";"1,2406";"1,3832";"2,6281";"0,0000";"1240,6145";"20,6769"
"17,7000";"2,6330";"1,2405";"1,3858";"2,6330";"0,0000";"1240,4766";"20,6746"
"17,7200";"2,6380";"1,2404";"1,3884";"2,6380";"0,0000";"1240,3710";"20,6728"
"17,7400";"2,6429";"1,2402";"1,3910";"2,6430";"0,0000";"1240,2310";"20,6705"
"17,7600";"2,6481";"1,2402";"1,3937";"2,6481";"0,0000";"1240,2136";"20,6702"
"17,7800";"2,6531";"1,2402";"1,3964";"2,6532";"0,0000";"1240,1543";"20,6692"
"17,8000";"2,6581";"1,2400";"1,3990";"2,6582";"0,0000";"1239,9966";"20,6666"
"17,8200";"2,6631";"1,2399";"1,4017";"2,6632";"0,0000";"1239,8602";"20,6643"
"17,8400";"2,6680";"1,2396";"1,4042";"2,6680";"0,0000";"1239,6201";"20,6603"
"17,8600";"2,6728";"1,2394";"1,4068";"2,6729";"0,0000";"1239,3818";"20,6564"
"17,8800";"2,6777";"1,2392";"1,4094";"2,6778";"0,0000";"1239,1643";"20,6527"
"17,9000";"2,6826";"1,2389";"1,4119";"2,6827";"0,0000";"1238,9452";"20,6491"
"17,9200";"2,6875";"1,2387";"1,4145";"2,6876";"0,0000";"1238,7377";"20,6456"
"17,9400";"2,6926";"1,2387";"1,4172";"2,6927";"0,0000";"1238,6605";"20,6443"
"17,9600";"2,6976";"1,2385";"1,4198";"2,6977";"0,0000";"1238,5240";"20,6421"
"17,9800";"2,7026";"1,2383";"1,4225";"2,7027";"0,0000";"1238,3434";"20,6391"
"18,0000";"2,7077";"1,2382";"1,4251";"2,7077";"0,0000";"1238,2002";"20,6367"
"18,0200";"2,7127";"1,2381";"1,4277";"2,7127";"0,0000";"1238,0531";"20,6342"
"18,0400";"2,7177";"1,2379";"1,4304";"2,7177";"0,0000";"1237,8853";"20,6314"
"18,0600";"2,7226";"1,2376";"1,4330";"2,7226";"0,0000";"1237,6420";"20,6274"
"18,0800";"2,7275";"1,2374";"1,4356";"2,7276";"0,0000";"1237,4237";"20,6237"
"18,1000";"2,7326";"1,2373";"1,4382";"2,7326";"0,0000";"1237,2869";"20,6214"
"18,1200";"2,7376";"1,2371";"1,4409";"2,7376";"0,0000";"1237,0979";"20,6183"
"18,1400";"2,7425";"1,2368";"1,4434";"2,7425";"0,0000";"1236,8328";"20,6139"
"18,1600";"2,7475";"1,2367";"1,4461";"2,7476";"0,0000";"1236,7081";"20,6118"
"18,1800";"2,7524";"1,2365";"1,4487";"2,7525";"0,0000";"1236,4624";"20,6077"
"18,2000";"2,7573";"1,2362";"1,4513";"2,7574";"0,0000";"1236,1824";"20,6030"
"18,2200";"2,7622";"1,2359";"1,4538";"2,7623";"0,0000";"1235,8995";"20,5983"
"18,2400";"2,7672";"1,2357";"1,4564";"2,7672";"0,0000";"1235,7129";"20,5952"
"18,2600";"2,7722";"1,2356";"1,4591";"2,7723";"0,0000";"1235,5603";"20,5927"
"18,2800";"2,7773";"1,2354";"1,4618";"2,7774";"0,0000";"1235,4106";"20,5902"
"18,3000";"2,7822";"1,2352";"1,4644";"2,7823";"0,0000";"1235,1560";"20,5859"
"18,3200";"2,7872";"1,2349";"1,4670";"2,7872";"0,0000";"1234,9146";"20,5819"
"18,3400";"2,7921";"1,2347";"1,4696";"2,7922";"0,0000";"1234,7035";"20,5784"
"18,3600";"2,7971";"1,2345";"1,4722";"2,7971";"0,0000";"1234,4512";"20,5742"
"18,3800";"2,8020";"1,2342";"1,4748";"2,8021";"0,0000";"1234,2052";"20,5701"
"18,4000";"2,8070";"1,2340";"1,4774";"2,8070";"0,0000";"1233,9557";"20,5659"
"18,4200";"2,8119";"1,2337";"1,4800";"2,8120";"0,0000";"1233,7437";"20,5624"
"18,4400";"2,8169";"1,2335";"1,4826";"2,8170";"0,0000";"1233,5110";"20,5585"
"18,4600";"2,8218";"1,2332";"1,4852";"2,8219";"0,0000";"1233,2408";"20,5540"
"18,4800";"2,8268";"1,2330";"1,4878";"2,8268";"0,0000";"1233,0088";"20,5501"
"18,5000";"2,8317";"1,2327";"1,4904";"2,8317";"0,0000";"1232,7228";"20,5454"
"18,5200";"2,8365";"1,2324";"1,4929";"2,8365";"0,0000";"1232,3926";"20,5399"
"18,5400";"2,8413";"1,2321";"1,4955";"2,8414";"0,0000";"1232,0724";"20,5345"
"18,5600";"2,8462";"1,2318";"1,4980";"2,8462";"0,0000";"1231,7897";"20,5298"
"18,5800";"2,8511";"1,2315";"1,5006";"2,8512";"0,0000";"1231,5255";"20,5254"
"18,6000";"2,8560";"1,2312";"1,5032";"2,8561";"0,0000";"1231,2383";"20,5206"
"18,6200";"2,8609";"1,2310";"1,5058";"2,8609";"0,0000";"1230,9686";"20,5161"
"18,6400";"2,8659";"1,2308";"1,5084";"2,8659";"0,0000";"1230,7764";"20,5129"
"18,6600";"2,8708";"1,2305";"1,5110";"2,8709";"0,0000";"1230,5208";"20,5087"
"18,6800";"2,8757";"1,2303";"1,5136";"2,8758";"0,0000";"1230,2505";"20,5042"
"18,7000";"2,8806";"1,2300";"1,5161";"2,8806";"0,0000";"1229,9521";"20,4992"
"18,7200";"2,8854";"1,2297";"1,5187";"2,8855";"0,0000";"1229,6624";"20,4944"
"18,7400";"2,8903";"1,2294";"1,5212";"2,8904";"0,0000";"1229,3721";"20,4895"
"18,7600";"2,8952";"1,2291";"1,5238";"2,8953";"0,0000";"1229,1311";"20,4855"
"18,7800";"2,9003";"1,2290";"1,5265";"2,9003";"0,0000";"1228,9592";"20,4827"
"18,8000";"2,9052";"1,2288";"1,5291";"2,9053";"0,0000";"1228,7504";"20,4792"
"18,8200";"2,9101";"1,2284";"1,5316";"2,9101";"0,0000";"1228,4341";"20,4739"
"18,8400";"2,9149";"1,2281";"1,5342";"2,9150";"0,0000";"1228,1246";"20,4687"
"18,8600";"2,9197";"1,2278";"1,5367";"2,9197";"0,0000";"1227,7633";"20,4627"
"18,8800";"2,9244";"1,2274";"1,5392";"2,9245";"0,0000";"1227,4073";"20,4568"
"18,9000";"2,9293";"1,2271";"1,5418";"2,9294";"0,0000";"1227,1238";"20,4521"
"18,9200";"2,9341";"1,2268";"1,5443";"2,9342";"0,0000";"1226,8170";"20,4470"
"18,9400";"2,9390";"1,2265";"1,5468";"2,9390";"0,0000";"1226,4919";"20,4415"
"18,9600";"2,9438";"1,2262";"1,5494";"2,9439";"0,0000";"1226,2096";"20,4368"
"18,9800";"2,9486";"1,2259";"1,5519";"2,9486";"0,0000";"1225,8823";"20,4314"
"19,0000";"2,9535";"1,2256";"1,5545";"2,9535";"0,0000";"1225,6377";"20,4273"
"19,0200";"2,9584";"1,2254";"1,5571";"2,9585";"0,0000";"1225,4369";"20,4239"
"19,0400";"2,9632";"1,2251";"1,5596";"2,9633";"0,0000";"1225,1115";"20,4185"
"19,0600";"2,9680";"1,2248";"1,5621";"2,9681";"0,0000";"1224,8082";"20,4135"
"19,0800";"2,9729";"1,2245";"1,5647";"2,9729";"0,0000";"1224,5295";"20,4088"
"19,1000";"2,9777";"1,2243";"1,5672";"2,9777";"0,0000";"1224,2520";"20,4042"
"19,1200";"2,9825";"1,2239";"1,5698";"2,9826";"0,0000";"1223,9476";"20,3991"
"19,1400";"2,9873";"1,2236";"1,5723";"2,9873";"0,0000";"1223,6185";"20,3936"
"19,1600";"2,9920";"1,2233";"1,5748";"2,9921";"0,0000";"1223,2651";"20,3878"
"19,1800";"2,9968";"1,2230";"1,5773";"2,9969";"0,0000";"1222,9590";"20,3827"
"19,2000";"3,0015";"1,2226";"1,5798";"3,0015";"0,0000";"1222,5782";"20,3763"
"19,2200";"3,0061";"1,2222";"1,5822";"3,0062";"0,0000";"1222,1663";"20,3694"
"19,2400";"3,0109";"1,2218";"1,5847";"3,0109";"0,0000";"1221,8386";"20,3640"
"19,2600";"3,0156";"1,2216";"1,5872";"3,0157";"0,0000";"1221,5564";"20,3593"
"19,2800";"3,0204";"1,2212";"1,5897";"3,0205";"0,0000";"1221,2426";"20,3540"
"19,3000";"3,0251";"1,2209";"1,5922";"3,0252";"0,0000";"1220,9166";"20,3486"
"19,3200";"3,0299";"1,2206";"1,5947";"3,0299";"0,0000";"1220,5983";"20,3433"
"19,3400";"3,0346";"1,2203";"1,5972";"3,0346";"0,0000";"1220,2872";"20,3381"
"19,3600";"3,0394";"1,2201";"1,5997";"3,0395";"0,0000";"1220,0625";"20,3344"
"19,3800";"3,0442";"1,2198";"1,6022";"3,0443";"0,0000";"1219,7817";"20,3297"
"19,4000";"3,0490";"1,2195";"1,6047";"3,0490";"0,0000";"1219,4628";"20,3244"
"19,4200";"3,0536";"1,2191";"1,6072";"3,0536";"0,0000";"1219,0659";"20,3178"
"19,4400";"3,0583";"1,2188";"1,6097";"3,0583";"0,0000";"1218,7626";"20,3127"
"19,4600";"3,0630";"1,2184";"1,6121";"3,0630";"0,0000";"1218,4430";"20,3074"
"19,4800";"3,0676";"1,2181";"1,6146";"3,0677";"0,0000";"1218,1079";"20,3018"
"19,5000";"3,0723";"1,2177";"1,6170";"3,0723";"0,0000";"1217,7379";"20,2956"
"19,5200";"3,0769";"1,2174";"1,6195";"3,0770";"0,0000";"1217,4081";"20,2901"
"19,5400";"3,0815";"1,2170";"1,6219";"3,0816";"0,0000";"1217,0165";"20,2836"
"19,5600";"3,0862";"1,2167";"1,6243";"3,0862";"0,0000";"1216,6840";"20,2781"
"19,5800";"3,0907";"1,2163";"1,6267";"3,0908";"0,0000";"1216,2914";"20,2715"
"19,6000";"3,0953";"1,2159";"1,6291";"3,0953";"0,0000";"1215,9033";"20,2651"
"19,6200";"3,1000";"1,2156";"1,6316";"3,1000";"0,0000";"1215,6322";"20,2605"
"19,6400";"3,1047";"1,2154";"1,6341";"3,1048";"0,0000";"1215,3702";"20,2562"
"19,6600";"3,1093";"1,2150";"1,6365";"3,1093";"0,0000";"1214,9957";"20,2499"
"19,6800";"3,1139";"1,2147";"1,6389";"3,1139";"0,0000";"1214,6550";"20,2443"
"19,7000";"3,1185";"1,2144";"1,6414";"3,1186";"0,0000";"1214,3696";"20,2395"
"19,7200";"3,1231";"1,2140";"1,6438";"3,1232";"0,0000";"1214,0446";"20,2341"
"19,7400";"3,1277";"1,2136";"1,6462";"3,1277";"0,0000";"1213,6473";"20,2275"
"19,7600";"3,1323";"1,2134";"1,6486";"3,1324";"0,0000";"1213,3513";"20,2225"
"19,7800";"3,1371";"1,2131";"1,6511";"3,1371";"0,0000";"1213,1367";"20,2189"
"19,8000";"3,1417";"1,2128";"1,6535";"3,1417";"0,0000";"1212,8035";"20,2134"
"19,8200";"3,1462";"1,2125";"1,6559";"3,1463";"0,0000";"1212,4778";"20,2080"
"19,8400";"3,1509";"1,2122";"1,6584";"3,1509";"0,0000";"1212,2198";"20,2037"
"19,8600";"3,1555";"1,2119";"1,6608";"3,1556";"0,0000";"1211,9210";"20,1987"
"19,8800";"3,1601";"1,2116";"1,6632";"3,1601";"0,0000";"1211,5801";"20,1930"
"19,9000";"3,1646";"1,2112";"1,6656";"3,1646";"0,0000";"1211,1866";"20,1864"
"19,9200";"3,1689";"1,2107";"1,6679";"3,1690";"0,0000";"1210,7222";"20,1787"
"19,9400";"3,1735";"1,2104";"1,6703";"3,1735";"0,0000";"1210,4049";"20,1734"
"19,9600";"3,1781";"1,2101";"1,6727";"3,1782";"0,0000";"1210,1396";"20,1690"
"19,9800";"3,1826";"1,2098";"1,6751";"3,1827";"0,0000";"1209,7998";"20,1633"
"20,0000";"3,1871";"1,2095";"1,6775";"3,1872";"0,0000";"1209,4753";"20,1579"
"20,0200";"3,1918";"1,2092";"1,6799";"3,1918";"0,0000";"1209,2196";"20,1537"
"20,0400";"3,1963";"1,2089";"1,6823";"3,1964";"0,0000";"1208,9194";"20,1487"
"20,0600";"3,2008";"1,2086";"1,6847";"3,2009";"0,0000";"1208,5696";"20,1428"
"20,0800";"3,2053";"1,2082";"1,6870";"3,2053";"0,0000";"1208,2012";"20,1367"
"20,1000";"3,2097";"1,2078";"1,6894";"3,2098";"0,0000";"1207,8414";"20,1307"
"20,1200";"3,2142";"1,2075";"1,6917";"3,2143";"0,0000";"1207,5319";"20,1255"
"20,1400";"3,2187";"1,2072";"1,6941";"3,2187";"0,0000";"1207,1904";"20,1198"
"20,1600";"3,2231";"1,2068";"1,6964";"3,2232";"0,0000";"1206,8481";"20,1141"
"20,1800";"3,2277";"1,2066";"1,6988";"3,2278";"0,0000";"1206,5927";"20,1099"
"20,2000";"3,2322";"1,2063";"1,7012";"3,2322";"0,0000";"1206,2689";"20,1045"
"20,2200";"3,2365";"1,2059";"1,7035";"3,2366";"0,0000";"1205,8571";"20,0976"
"20,2400";"3,2409";"1,2055";"1,7058";"3,2409";"0,0000";"1205,4702";"20,0912"
"20,2600";"3,2453";"1,2051";"1,7081";"3,2453";"0,0000";"1205,1093";"20,0852"
"20,2800";"3,2497";"1,2047";"1,7104";"3,2497";"0,0000";"1204,7451";"20,0791"
"20,3000";"3,2541";"1,2044";"1,7127";"3,2541";"0,0000";"1204,4156";"20,0736"
"20,3200";"3,2585";"1,2041";"1,7150";"3,2585";"0,0000";"1204,0649";"20,0677"
"20,3400";"3,2628";"1,2037";"1,7173";"3,2629";"0,0000";"1203,7120";"20,0619"
"20,3600";"3,2672";"1,2033";"1,7196";"3,2672";"0,0000";"1203,3450";"20,0557"
"20,3800";"3,2716";"1,2030";"1,7219";"3,2716";"0,0000";"1202,9980";"20,0500"
"20,4000";"3,2760";"1,2027";"1,7242";"3,2760";"0,0000";"1202,7195";"20,0453"
"20,4200";"3,2804";"1,2024";"1,7265";"3,2804";"0,0000";"1202,3903";"20,0398"
"20,4400";"3,2847";"1,2020";"1,7288";"3,2847";"0,0000";"1202,0236";"20,0337"
"20,4600";"3,2891";"1,2018";"1,7311";"3,2892";"0,0000";"1201,7555";"20,0293"
"20,4800";"3,2936";"1,2015";"1,7335";"3,2937";"0,0000";"1201,5259";"20,0254"
"20,5000";"3,2979";"1,2011";"1,7357";"3,2979";"0,0000";"1201,1179";"20,0186"
"20,5200";"3,3021";"1,2007";"1,7380";"3,3021";"0,0000";"1200,7078";"20,0118"
"20,5400";"3,3064";"1,2004";"1,7403";"3,3065";"0,0000";"1200,4020";"20,0067"
"20,5600";"3,3108";"1,2001";"1,7426";"3,3109";"0,0000";"1200,1285";"20,0021"
"20,5800";"3,3152";"1,1998";"1,7449";"3,3152";"0,0000";"1199,8071";"19,9968"
"20,6000";"3,3196";"1,1996";"1,7472";"3,3196";"0,0000";"1199,5531";"19,9926"
"20,6200";"3,3240";"1,1993";"1,7495";"3,3240";"0,0000";"1199,2861";"19,9881"
"20,6400";"3,3282";"1,1989";"1,7517";"3,3282";"0,0000";"1198,8762";"19,9813"
"20,6600";"3,3323";"1,1984";"1,7539";"3,3323";"0,0000";"1198,4014";"19,9734"
"20,6800";"3,3365";"1,1981";"1,7561";"3,3366";"0,0000";"1198,0784";"19,9680"
"20,7000";"3,3410";"1,1979";"1,7585";"3,3411";"0,0000";"1197,8954";"19,9649"
"20,7200";"3,3453";"1,1976";"1,7607";"3,3454";"0,0000";"1197,6074";"19,9601"
"20,7400";"3,3495";"1,1972";"1,7629";"3,3496";"0,0000";"1197,1985";"19,9533"
"20,7600";"3,3538";"1,1969";"1,7652";"3,3538";"0,0000";"1196,8750";"19,9479"
"20,7800";"3,3582";"1,1967";"1,7675";"3,3582";"0,0000";"1196,6572";"19,9443"
"20,8000";"3,3626";"1,1965";"1,7698";"3,3626";"0,0000";"1196,4570";"19,9410"
"20,8200";"3,3670";"1,1962";"1,7721";"3,3670";"0,0000";"1196,2434";"19,9374"
"20,8400";"3,3713";"1,1959";"1,7744";"3,3713";"0,0000";"1195,9320";"19,9322"
"20,8600";"3,3754";"1,1956";"1,7766";"3,3755";"0,0000";"1195,5596";"19,9260"
"20,8800";"3,3798";"1,1953";"1,7788";"3,3798";"0,0000";"1195,3052";"19,9218"
"20,9000";"3,3841";"1,1950";"1,7811";"3,3841";"0,0000";"1195,0286";"19,9171"
"20,9200";"3,3884";"1,1947";"1,7834";"3,3884";"0,0000";"1194,7449";"19,9124"
"20,9400";"3,3926";"1,1944";"1,7856";"3,3926";"0,0000";"1194,4275";"19,9071"
"20,9600";"3,3969";"1,1942";"1,7879";"3,3970";"0,0000";"1194,1849";"19,9031"
"20,9800";"3,4013";"1,1940";"1,7902";"3,4013";"0,0000";"1193,9668";"19,8994"
"21,0000";"3,4055";"1,1937";"1,7924";"3,4056";"0,0000";"1193,6670";"19,8944"
"21,0200";"3,4096";"1,1932";"1,7945";"3,4096";"0,0000";"1193,2299";"19,8872"
"21,0400";"3,4136";"1,1928";"1,7967";"3,4137";"0,0000";"1192,7900";"19,8798"
"21,0600";"3,4178";"1,1925";"1,7989";"3,4179";"0,0000";"1192,4988";"19,8750"
"21,0800";"3,4221";"1,1922";"1,8011";"3,4221";"0,0000";"1192,2269";"19,8704"
"21,1000";"3,4264";"1,1920";"1,8034";"3,4264";"0,0000";"1192,0166";"19,8669"
"21,1200";"3,4306";"1,1917";"1,8056";"3,4307";"0,0000";"1191,7487";"19,8625"
"21,1400";"3,4348";"1,1914";"1,8078";"3,4348";"0,0000";"1191,4094";"19,8568"
"21,1600";"3,4390";"1,1911";"1,8100";"3,4390";"0,0000";"1191,1343";"19,8522"
"21,1800";"3,4432";"1,1909";"1,8122";"3,4432";"0,0000";"1190,8518";"19,8475"
"21,2000";"3,4474";"1,1906";"1,8144";"3,4475";"0,0000";"1190,5887";"19,8431"
"21,2200";"3,4517";"1,1904";"1,8167";"3,4517";"0,0000";"1190,3558";"19,8393"
"21,2400";"3,4558";"1,1901";"1,8189";"3,4559";"0,0000";"1190,0648";"19,8344"
"21,2600";"3,4600";"1,1898";"1,8211";"3,4600";"0,0000";"1189,7738";"19,8296"
"21,2800";"3,4641";"1,1895";"1,8233";"3,4642";"0,0000";"1189,4688";"19,8245"
"21,3000";"3,4683";"1,1892";"1,8255";"3,4684";"0,0000";"1189,1720";"19,8195"
"21,3200";"3,4724";"1,1889";"1,8276";"3,4725";"0,0000";"1188,8551";"19,8143"
"21,3400";"3,4766";"1,1886";"1,8298";"3,4766";"0,0000";"1188,5789";"19,8096"
"21,3600";"3,4807";"1,1882";"1,8320";"3,4807";"0,0000";"1188,2388";"19,8040"
"21,3800";"3,4848";"1,1880";"1,8341";"3,4849";"0,0000";"1187,9768";"19,7996"
"21,4000";"3,4889";"1,1877";"1,8363";"3,4889";"0,0000";"1187,6514";"19,7942"
"21,4200";"3,4929";"1,1873";"1,8384";"3,4930";"0,0000";"1187,2676";"19,7878"
"21,4400";"3,4970";"1,1869";"1,8405";"3,4970";"0,0000";"1186,9351";"19,7823"
"21,4600";"3,5010";"1,1866";"1,8427";"3,5010";"0,0000";"1186,5958";"19,7766"
"21,4800";"3,5051";"1,1863";"1,8448";"3,5052";"0,0000";"1186,3318";"19,7722"
"21,5000";"3,5093";"1,1861";"1,8470";"3,5093";"0,0000";"1186,0991";"19,7683"
"21,5200";"3,5135";"1,1859";"1,8493";"3,5136";"0,0000";"1185,9391";"19,7657"
"21,5400";"3,5176";"1,1856";"1,8514";"3,5176";"0,0000";"1185,6058";"19,7601"
"21,5600";"3,5215";"1,1852";"1,8535";"3,5216";"0,0000";"1185,2378";"19,7540"
"21,5800";"3,5255";"1,1849";"1,8556";"3,5256";"0,0000";"1184,9083";"19,7485"
"21,6000";"3,5295";"1,1846";"1,8577";"3,5296";"0,0000";"1184,6047";"19,7434"
"21,6200";"3,5336";"1,1843";"1,8598";"3,5337";"0,0000";"1184,3368";"19,7389"
"21,6400";"3,5377";"1,1841";"1,8620";"3,5378";"0,0000";"1184,0792";"19,7347"
"21,6600";"3,5417";"1,1838";"1,8641";"3,5418";"0,0000";"1183,7920";"19,7299"
"21,6800";"3,5459";"1,1836";"1,8663";"3,5459";"0,0000";"1183,5941";"19,7266"
"21,7000";"3,5499";"1,1833";"1,8684";"3,5500";"0,0000";"1183,3088";"19,7218"
"21,7200";"3,5540";"1,1830";"1,8705";"3,5540";"0,0000";"1183,0420";"19,7174"
"21,7400";"3,5581";"1,1828";"1,8727";"3,5581";"0,0000";"1182,8138";"19,7136"
"21,7600";"3,5622";"1,1826";"1,8749";"3,5623";"0,0000";"1182,5887";"19,7098"
"21,7800";"3,5662";"1,1823";"1,8770";"3,5663";"0,0000";"1182,3035";"19,7051"
"21,8000";"3,5702";"1,1820";"1,8791";"3,5703";"0,0000";"1182,0148";"19,7002"
"21,8200";"3,5741";"1,1817";"1,8812";"3,5742";"0,0000";"1181,6566";"19,6943"
"21,8400";"3,5781";"1,1813";"1,8832";"3,5781";"0,0000";"1181,3280";"19,6888"
"21,8600";"3,5821";"1,1811";"1,8853";"3,5821";"0,0000";"1181,0601";"19,6843"
"21,8800";"3,5861";"1,1808";"1,8874";"3,5861";"0,0000";"1180,7736";"19,6796"
"21,9000";"3,5901";"1,1805";"1,8895";"3,5901";"0,0000";"1180,5212";"19,6754"
"21,9200";"3,5941";"1,1803";"1,8917";"3,5942";"0,0000";"1180,2904";"19,6715"
"21,9400";"3,5981";"1,1800";"1,8938";"3,5982";"0,0000";"1180,0480";"19,6675"
"21,9600";"3,6021";"1,1798";"1,8959";"3,6022";"0,0000";"1179,8007";"19,6633"
"21,9800";"3,6062";"1,1796";"1,8980";"3,6062";"0,0000";"1179,5670";"19,6595"
"22,0000";"3,6102";"1,1793";"1,9001";"3,6102";"0,0000";"1179,3193";"19,6553"
"22,0200";"3,6141";"1,1790";"1,9022";"3,6142";"0,0000";"1179,0419";"19,6507"
"22,0400";"3,6182";"1,1788";"1,9043";"3,6183";"0,0000";"1178,8479";"19,6475"
"22,0600";"3,6222";"1,1786";"1,9065";"3,6223";"0,0000";"1178,6072";"19,6435"
"22,0800";"3,6262";"1,1783";"1,9085";"3,6262";"0,0000";"1178,3348";"19,6389"
"22,1000";"3,6300";"1,1780";"1,9106";"3,6301";"0,0000";"1178,0145";"19,6336"
"22,1200";"3,6340";"1,1778";"1,9127";"3,6341";"0,0000";"1177,7721";"19,6295"
"22,1400";"3,6381";"1,1776";"1,9148";"3,6382";"0,0000";"1177,6185";"19,6270"
"22,1600";"3,6421";"1,1774";"1,9169";"3,6422";"0,0000";"1177,4142";"19,6236"
"22,1800";"3,6462";"1,1772";"1,9191";"3,6462";"0,0000";"1177,2065";"19,6201"
"22,2000";"3,6501";"1,1770";"1,9211";"3,6502";"0,0000";"1176,9519";"19,6159"
"22,2200";"3,6540";"1,1766";"1,9232";"3,6541";"0,0000";"1176,6467";"19,6108"
"22,2400";"3,6577";"1,1762";"1,9252";"3,6578";"0,0000";"1176,2112";"19,6035"
"22,2600";"3,6616";"1,1759";"1,9272";"3,6616";"0,0000";"1175,9086";"19,5985"
"22,2800";"3,6657";"1,1758";"1,9294";"3,6658";"0,0000";"1175,8245";"19,5971"
"22,3000";"3,6697";"1,1756";"1,9314";"3,6697";"0,0000";"1175,6074";"19,5935"
"22,3200";"3,6734";"1,1752";"1,9334";"3,6735";"0,0000";"1175,2007";"19,5867"
