Tempo;Deslocamento;Força;Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração;Deformação à tração (Deslocamento)
"13,6000";"0,7536";"0,1427";"0,1363";"0,0000";"142,7152";"2,3786";"0,0717"
"13,6200";"0,7539";"0,1431";"0,1366";"0,0000";"143,0845";"2,3847";"0,0719"
"13,6400";"0,7542";"0,1433";"0,1369";"0,0000";"143,3401";"2,3890";"0,0721"
"13,6600";"0,7544";"0,1436";"0,1371";"0,0000";"143,5611";"2,3927";"0,0722"
"13,6800";"0,7547";"0,1438";"0,1374";"0,0000";"143,8212";"2,3970";"0,0723"
"13,7000";"0,7549";"0,1441";"0,1376";"0,0000";"144,0680";"2,4011";"0,0724"
"13,7200";"0,7552";"0,1443";"0,1379";"0,0000";"144,3251";"2,4054";"0,0726"
"13,7400";"0,7554";"0,1446";"0,1381";"0,0000";"144,5669";"2,4094";"0,0727"
"13,7600";"0,7557";"0,1448";"0,1384";"0,0000";"144,8131";"2,4136";"0,0728"
"13,7800";"0,7560";"0,1451";"0,1387";"0,0000";"145,1109";"2,4185";"0,0730"
"13,8000";"0,7562";"0,1454";"0,1389";"0,0000";"145,3646";"2,4227";"0,0731"
"13,8200";"0,7564";"0,1456";"0,1391";"0,0000";"145,5550";"2,4259";"0,0732"
"13,8400";"0,7567";"0,1458";"0,1394";"0,0000";"145,8285";"2,4305";"0,0734"
"13,8600";"0,7570";"0,1462";"0,1397";"0,0000";"146,1581";"2,4360";"0,0735"
"13,8800";"0,7573";"0,1464";"0,1400";"0,0000";"146,4173";"2,4403";"0,0737"
"13,9000";"0,7576";"0,1467";"0,1403";"0,0000";"146,7235";"2,4454";"0,0738"
"13,9200";"0,7579";"0,1471";"0,1406";"0,0000";"147,0512";"2,4509";"0,0740"
"13,9400";"0,7581";"0,1473";"0,1408";"0,0000";"147,2841";"2,4547";"0,0741"
"13,9600";"0,7583";"0,1475";"0,1410";"0,0000";"147,4531";"2,4576";"0,0742"
"13,9800";"0,7586";"0,1477";"0,1413";"0,0000";"147,7325";"2,4622";"0,0744"
"14,0000";"0,7589";"0,1481";"0,1416";"0,0000";"148,0689";"2,4678";"0,0745"
"14,0200";"0,7592";"0,1484";"0,1419";"0,0000";"148,3573";"2,4726";"0,0747"
"14,0400";"0,7595";"0,1486";"0,1422";"0,0000";"148,6250";"2,4771";"0,0748"
"14,0600";"0,7597";"0,1489";"0,1424";"0,0000";"148,8688";"2,4811";"0,0750"
"14,0800";"0,7600";"0,1492";"0,1427";"0,0000";"149,1513";"2,4859";"0,0751"
"14,1000";"0,7603";"0,1495";"0,1430";"0,0000";"149,4844";"2,4914";"0,0753"
"14,1200";"0,7606";"0,1498";"0,1433";"0,0000";"149,7600";"2,4960";"0,0754"
"14,1400";"0,7608";"0,1500";"0,1436";"0,0000";"150,0136";"2,5002";"0,0756"
"14,1600";"0,7611";"0,1503";"0,1438";"0,0000";"150,2741";"2,5046";"0,0757"
"14,1800";"0,7614";"0,1506";"0,1442";"0,0000";"150,6098";"2,5102";"0,0759"
"14,2000";"0,7617";"0,1509";"0,1444";"0,0000";"150,8930";"2,5149";"0,0760"
"14,2200";"0,7620";"0,1512";"0,1447";"0,0000";"151,1636";"2,5194";"0,0762"
"14,2400";"0,7622";"0,1514";"0,1450";"0,0000";"151,3894";"2,5232";"0,0763"
"14,2600";"0,7625";"0,1516";"0,1452";"0,0000";"151,5889";"2,5265";"0,0764"
"14,2800";"0,7627";"0,1519";"0,1454";"0,0000";"151,8609";"2,5310";"0,0765"
"14,3000";"0,7631";"0,1522";"0,1458";"0,0000";"152,2194";"2,5370";"0,0767"
"14,3200";"0,7634";"0,1526";"0,1461";"0,0000";"152,5589";"2,5426";"0,0769"
"14,3400";"0,7637";"0,1529";"0,1465";"0,0000";"152,9028";"2,5484";"0,0771"
"14,3600";"0,7640";"0,1532";"0,1467";"0,0000";"153,1825";"2,5530";"0,0772"
"14,3800";"0,7643";"0,1535";"0,1470";"0,0000";"153,4814";"2,5580";"0,0774"
"14,4000";"0,7646";"0,1538";"0,1474";"0,0000";"153,8153";"2,5636";"0,0776"
"14,4200";"0,7649";"0,1541";"0,1477";"0,0000";"154,1084";"2,5685";"0,0777"
"14,4400";"0,7652";"0,1543";"0,1479";"0,0000";"154,3388";"2,5723";"0,0778"
"14,4600";"0,7655";"0,1546";"0,1482";"0,0000";"154,6068";"2,5768";"0,0780"
"14,4800";"0,7658";"0,1549";"0,1485";"0,0000";"154,9357";"2,5823";"0,0782"
"14,5000";"0,7661";"0,1552";"0,1488";"0,0000";"155,2450";"2,5874";"0,0783"
"14,5200";"0,7664";"0,1555";"0,1491";"0,0000";"155,5261";"2,5921";"0,0785"
"14,5400";"0,7666";"0,1557";"0,1493";"0,0000";"155,7453";"2,5958";"0,0786"
"14,5600";"0,7668";"0,1559";"0,1495";"0,0000";"155,9443";"2,5991";"0,0787"
"14,5800";"0,7670";"0,1562";"0,1497";"0,0000";"156,1521";"2,6025";"0,0788"
"14,6000";"0,7673";"0,1564";"0,1500";"0,0000";"156,4317";"2,6072";"0,0789"
"14,6200";"0,7676";"0,1567";"0,1503";"0,0000";"156,7194";"2,6120";"0,0791"
"14,6400";"0,7679";"0,1570";"0,1506";"0,0000";"157,0245";"2,6171";"0,0793"
"14,6600";"0,7682";"0,1573";"0,1509";"0,0000";"157,3425";"2,6224";"0,0794"
"14,6800";"0,7685";"0,1577";"0,1512";"0,0000";"157,6635";"2,6277";"0,0796"
"14,7000";"0,7688";"0,1580";"0,1515";"0,0000";"157,9680";"2,6328";"0,0798"
"14,7200";"0,7691";"0,1582";"0,1518";"0,0000";"158,2123";"2,6369";"0,0799"
"14,7400";"0,7693";"0,1585";"0,1520";"0,0000";"158,4739";"2,6412";"0,0800"
"14,7600";"0,7696";"0,1588";"0,1523";"0,0000";"158,7799";"2,6463";"0,0802"
"14,7800";"0,7699";"0,1591";"0,1526";"0,0000";"159,0843";"2,6514";"0,0803"
"14,8000";"0,7702";"0,1594";"0,1529";"0,0000";"159,3546";"2,6559";"0,0805"
"14,8200";"0,7705";"0,1596";"0,1532";"0,0000";"159,6094";"2,6602";"0,0806"
"14,8400";"0,7708";"0,1599";"0,1535";"0,0000";"159,8922";"2,6649";"0,0808"
"14,8600";"0,7710";"0,1601";"0,1537";"0,0000";"160,1353";"2,6689";"0,0809"
"14,8800";"0,7713";"0,1604";"0,1540";"0,0000";"160,3795";"2,6730";"0,0810"
"14,9000";"0,7715";"0,1607";"0,1542";"0,0000";"160,6559";"2,6776";"0,0812"
"14,9200";"0,7718";"0,1610";"0,1546";"0,0000";"160,9764";"2,6829";"0,0813"
"14,9400";"0,7722";"0,1613";"0,1549";"0,0000";"161,3172";"2,6886";"0,0815"
"14,9600";"0,7725";"0,1616";"0,1552";"0,0000";"161,6436";"2,6941";"0,0817"
"14,9800";"0,7728";"0,1619";"0,1555";"0,0000";"161,9141";"2,6986";"0,0818"
"15,0000";"0,7730";"0,1622";"0,1558";"0,0000";"162,1606";"2,7027";"0,0820"
"15,0200";"0,7733";"0,1625";"0,1561";"0,0000";"162,4628";"2,7077";"0,0821"
"15,0400";"0,7737";"0,1628";"0,1564";"0,0000";"162,7902";"2,7132";"0,0823"
"15,0600";"0,7740";"0,1631";"0,1567";"0,0000";"163,1157";"2,7186";"0,0825"
"15,0800";"0,7743";"0,1634";"0,1570";"0,0000";"163,3828";"2,7230";"0,0826"
"15,1000";"0,7745";"0,1636";"0,1572";"0,0000";"163,6420";"2,7274";"0,0828"
"15,1200";"0,7748";"0,1639";"0,1575";"0,0000";"163,8983";"2,7316";"0,0829"
"15,1400";"0,7751";"0,1642";"0,1578";"0,0000";"164,2116";"2,7369";"0,0831"
"15,1600";"0,7754";"0,1645";"0,1581";"0,0000";"164,5354";"2,7423";"0,0832"
"15,1800";"0,7757";"0,1648";"0,1584";"0,0000";"164,8397";"2,7473";"0,0834"
"15,2000";"0,7760";"0,1651";"0,1587";"0,0000";"165,1486";"2,7525";"0,0835"
"15,2200";"0,7763";"0,1654";"0,1590";"0,0000";"165,4242";"2,7571";"0,0837"
"15,2400";"0,7766";"0,1657";"0,1593";"0,0000";"165,6983";"2,7616";"0,0838"
"15,2600";"0,7769";"0,1660";"0,1596";"0,0000";"165,9715";"2,7662";"0,0840"
"15,2800";"0,7772";"0,1663";"0,1599";"0,0000";"166,2742";"2,7712";"0,0841"
"15,3000";"0,7774";"0,1666";"0,1602";"0,0000";"166,5521";"2,7759";"0,0843"
"15,3200";"0,7777";"0,1668";"0,1604";"0,0000";"166,8060";"2,7801";"0,0844"
"15,3400";"0,7780";"0,1671";"0,1607";"0,0000";"167,0977";"2,7850";"0,0846"
"15,3600";"0,7783";"0,1674";"0,1610";"0,0000";"167,3512";"2,7892";"0,0847"
"15,3800";"0,7785";"0,1676";"0,1612";"0,0000";"167,6187";"2,7936";"0,0849"
"15,4000";"0,7788";"0,1679";"0,1615";"0,0000";"167,9018";"2,7984";"0,0850"
"15,4200";"0,7791";"0,1682";"0,1618";"0,0000";"168,1875";"2,8031";"0,0852"
"15,4400";"0,7794";"0,1685";"0,1621";"0,0000";"168,4845";"2,8081";"0,0853"
"15,4600";"0,7797";"0,1687";"0,1624";"0,0000";"168,7418";"2,8124";"0,0855"
"15,4800";"0,7799";"0,1690";"0,1626";"0,0000";"168,9696";"2,8162";"0,0856"
"15,5000";"0,7801";"0,1692";"0,1629";"0,0000";"169,2207";"2,8203";"0,0857"
"15,5200";"0,7804";"0,1695";"0,1631";"0,0000";"169,4873";"2,8248";"0,0859"
"15,5400";"0,7807";"0,1697";"0,1634";"0,0000";"169,7362";"2,8289";"0,0860"
"15,5600";"0,7809";"0,1700";"0,1636";"0,0000";"169,9951";"2,8333";"0,0861"
"15,5800";"0,7812";"0,1703";"0,1639";"0,0000";"170,2895";"2,8382";"0,0863"
"15,6000";"0,7816";"0,1706";"0,1643";"0,0000";"170,6143";"2,8436";"0,0865"
"15,6200";"0,7819";"0,1709";"0,1646";"0,0000";"170,9214";"2,8487";"0,0866"
"15,6400";"0,7822";"0,1712";"0,1649";"0,0000";"171,2140";"2,8536";"0,0868"
"15,6600";"0,7825";"0,1715";"0,1652";"0,0000";"171,4992";"2,8583";"0,0869"
"15,6800";"0,7828";"0,1718";"0,1655";"0,0000";"171,8120";"2,8635";"0,0871"
"15,7000";"0,7831";"0,1721";"0,1658";"0,0000";"172,1410";"2,8690";"0,0873"
"15,7200";"0,7835";"0,1725";"0,1662";"0,0000";"172,5226";"2,8754";"0,0875"
"15,7400";"0,7838";"0,1728";"0,1665";"0,0000";"172,8059";"2,8801";"0,0876"
"15,7600";"0,7840";"0,1731";"0,1667";"0,0000";"173,0615";"2,8844";"0,0877"
"15,7800";"0,7843";"0,1733";"0,1670";"0,0000";"173,3098";"2,8885";"0,0879"
"15,8000";"0,7845";"0,1736";"0,1672";"0,0000";"173,5557";"2,8926";"0,0880"
"15,8200";"0,7848";"0,1739";"0,1676";"0,0000";"173,8688";"2,8978";"0,0882"
"15,8400";"0,7852";"0,1742";"0,1679";"0,0000";"174,2046";"2,9034";"0,0884"
"15,8600";"0,7855";"0,1745";"0,1682";"0,0000";"174,5028";"2,9084";"0,0885"
"15,8800";"0,7857";"0,1748";"0,1685";"0,0000";"174,7903";"2,9132";"0,0887"
"15,9000";"0,7860";"0,1750";"0,1687";"0,0000";"175,0278";"2,9171";"0,0888"
"15,9200";"0,7862";"0,1753";"0,1689";"0,0000";"175,2662";"2,9211";"0,0889"
"15,9400";"0,7865";"0,1756";"0,1693";"0,0000";"175,5556";"2,9259";"0,0891"
"15,9600";"0,7868";"0,1758";"0,1695";"0,0000";"175,8465";"2,9308";"0,0892"
"15,9800";"0,7871";"0,1762";"0,1699";"0,0000";"176,1606";"2,9360";"0,0894"
"16,0000";"0,7875";"0,1765";"0,1702";"0,0000";"176,4883";"2,9415";"0,0896"
"16,0200";"0,7877";"0,1768";"0,1705";"0,0000";"176,7605";"2,9460";"0,0897"
"16,0400";"0,7880";"0,1770";"0,1708";"0,0000";"177,0487";"2,9508";"0,0899"
"16,0600";"0,7883";"0,1773";"0,1710";"0,0000";"177,3277";"2,9555";"0,0900"
"16,0800";"0,7886";"0,1776";"0,1713";"0,0000";"177,6115";"2,9602";"0,0902"
"16,1000";"0,7889";"0,1779";"0,1717";"0,0000";"177,9315";"2,9655";"0,0903"
"16,1200";"0,7893";"0,1783";"0,1720";"0,0000";"178,2942";"2,9716";"0,0905"
"16,1400";"0,7896";"0,1786";"0,1723";"0,0000";"178,6335";"2,9772";"0,0907"
"16,1600";"0,7899";"0,1789";"0,1726";"0,0000";"178,8575";"2,9810";"0,0908"
"16,1800";"0,7901";"0,1791";"0,1728";"0,0000";"179,0889";"2,9848";"0,0910"
"16,2000";"0,7904";"0,1793";"0,1731";"0,0000";"179,3402";"2,9890";"0,0911"
"16,2200";"0,7907";"0,1797";"0,1734";"0,0000";"179,6691";"2,9945";"0,0913"
"16,2400";"0,7910";"0,1800";"0,1737";"0,0000";"179,9679";"2,9995";"0,0914"
"16,2600";"0,7913";"0,1802";"0,1740";"0,0000";"180,2349";"3,0039";"0,0916"
"16,2800";"0,7916";"0,1806";"0,1743";"0,0000";"180,5635";"3,0094";"0,0917"
"16,3000";"0,7919";"0,1809";"0,1746";"0,0000";"180,8991";"3,0150";"0,0919"
"16,3200";"0,7922";"0,1812";"0,1749";"0,0000";"181,1889";"3,0198";"0,0921"
"16,3400";"0,7925";"0,1814";"0,1752";"0,0000";"181,4408";"3,0240";"0,0922"
"16,3600";"0,7927";"0,1817";"0,1754";"0,0000";"181,6857";"3,0281";"0,0923"
"16,3800";"0,7930";"0,1820";"0,1757";"0,0000";"181,9683";"3,0328";"0,0925"
"16,4000";"0,7933";"0,1822";"0,1760";"0,0000";"182,2400";"3,0373";"0,0926"
"16,4200";"0,7936";"0,1825";"0,1763";"0,0000";"182,5245";"3,0421";"0,0928"
"16,4400";"0,7939";"0,1828";"0,1766";"0,0000";"182,8456";"3,0474";"0,0930"
"16,4600";"0,7943";"0,1832";"0,1770";"0,0000";"183,2302";"3,0538";"0,0931"
"16,4800";"0,7946";"0,1836";"0,1773";"0,0000";"183,5706";"3,0595";"0,0933"
"16,5000";"0,7949";"0,1838";"0,1776";"0,0000";"183,8461";"3,0641";"0,0935"
"16,5200";"0,7952";"0,1841";"0,1779";"0,0000";"184,1323";"3,0689";"0,0936"
"16,5400";"0,7955";"0,1844";"0,1782";"0,0000";"184,4124";"3,0735";"0,0938"
"16,5600";"0,7957";"0,1847";"0,1785";"0,0000";"184,6650";"3,0777";"0,0939"
"16,5800";"0,7960";"0,1849";"0,1787";"0,0000";"184,9499";"3,0825";"0,0941"
"16,6000";"0,7964";"0,1853";"0,1791";"0,0000";"185,2742";"3,0879";"0,0942"
"16,6200";"0,7967";"0,1856";"0,1794";"0,0000";"185,6254";"3,0938";"0,0944"
"16,6400";"0,7970";"0,1859";"0,1797";"0,0000";"185,9243";"3,0987";"0,0946"
"16,6600";"0,7973";"0,1862";"0,1800";"0,0000";"186,1735";"3,1029";"0,0947"
"16,6800";"0,7975";"0,1864";"0,1802";"0,0000";"186,4377";"3,1073";"0,0949"
"16,7000";"0,7978";"0,1868";"0,1806";"0,0000";"186,7576";"3,1126";"0,0950"
"16,7200";"0,7981";"0,1870";"0,1808";"0,0000";"187,0307";"3,1172";"0,0952"
"16,7400";"0,7984";"0,1873";"0,1811";"0,0000";"187,3142";"3,1219";"0,0953"
"16,7600";"0,7987";"0,1876";"0,1814";"0,0000";"187,6251";"3,1271";"0,0955"
"16,7800";"0,7991";"0,1879";"0,1818";"0,0000";"187,9438";"3,1324";"0,0957"
"16,8000";"0,7993";"0,1882";"0,1821";"0,0000";"188,2332";"3,1372";"0,0958"
"16,8200";"0,7996";"0,1885";"0,1823";"0,0000";"188,5101";"3,1418";"0,0960"
"16,8400";"0,7999";"0,1888";"0,1826";"0,0000";"188,7886";"3,1465";"0,0961"
"16,8600";"0,8002";"0,1891";"0,1829";"0,0000";"189,0636";"3,1511";"0,0963"
"16,8800";"0,8005";"0,1894";"0,1832";"0,0000";"189,3767";"3,1563";"0,0964"
"16,9000";"0,8008";"0,1897";"0,1836";"0,0000";"189,7127";"3,1619";"0,0966"
"16,9200";"0,8012";"0,1900";"0,1839";"0,0000";"190,0395";"3,1673";"0,0968"
"16,9400";"0,8014";"0,1903";"0,1842";"0,0000";"190,2912";"3,1715";"0,0969"
"16,9600";"0,8017";"0,1905";"0,1844";"0,0000";"190,5186";"3,1753";"0,0971"
"16,9800";"0,8019";"0,1908";"0,1847";"0,0000";"190,7723";"3,1795";"0,0972"
"17,0000";"0,8022";"0,1910";"0,1849";"0,0000";"191,0484";"3,1841";"0,0973"
"17,0200";"0,8025";"0,1913";"0,1852";"0,0000";"191,3413";"3,1890";"0,0975"
"17,0400";"0,8028";"0,1916";"0,1855";"0,0000";"191,6204";"3,1937";"0,0976"
"17,0600";"0,8031";"0,1919";"0,1858";"0,0000";"191,8942";"3,1982";"0,0978"
"17,0800";"0,8033";"0,1921";"0,1860";"0,0000";"192,1314";"3,2022";"0,0979"
"17,1000";"0,8036";"0,1924";"0,1863";"0,0000";"192,4076";"3,2068";"0,0981"
"17,1200";"0,8039";"0,1927";"0,1867";"0,0000";"192,7301";"3,2122";"0,0982"
"17,1400";"0,8042";"0,1930";"0,1869";"0,0000";"192,9953";"3,2166";"0,0984"
"17,1600";"0,8045";"0,1933";"0,1872";"0,0000";"193,2684";"3,2211";"0,0985"
"17,1800";"0,8048";"0,1936";"0,1875";"0,0000";"193,5888";"3,2265";"0,0987"
"17,2000";"0,8052";"0,1940";"0,1879";"0,0000";"193,9721";"3,2329";"0,0989"
"17,2200";"0,8055";"0,1943";"0,1883";"0,0000";"194,2997";"3,2383";"0,0991"
"17,2400";"0,8058";"0,1946";"0,1886";"0,0000";"194,6043";"3,2434";"0,0992"
"17,2600";"0,8062";"0,1949";"0,1889";"0,0000";"194,9213";"3,2487";"0,0994"
"17,2800";"0,8064";"0,1952";"0,1892";"0,0000";"195,2038";"3,2534";"0,0996"
"17,3000";"0,8067";"0,1955";"0,1895";"0,0000";"195,5169";"3,2586";"0,0997"
"17,3200";"0,8070";"0,1958";"0,1898";"0,0000";"195,8235";"3,2637";"0,0999"
"17,3400";"0,8074";"0,1962";"0,1901";"0,0000";"196,1889";"3,2698";"0,1001"
"17,3600";"0,8078";"0,1965";"0,1905";"0,0000";"196,5406";"3,2757";"0,1003"
"17,3800";"0,8081";"0,1969";"0,1908";"0,0000";"196,8521";"3,2809";"0,1004"
"17,4000";"0,8084";"0,1971";"0,1911";"0,0000";"197,1015";"3,2850";"0,1006"
"17,4200";"0,8086";"0,1974";"0,1914";"0,0000";"197,3510";"3,2892";"0,1007"
"17,4400";"0,8089";"0,1977";"0,1917";"0,0000";"197,6550";"3,2943";"0,1009"
"17,4600";"0,8093";"0,1980";"0,1920";"0,0000";"197,9883";"3,2998";"0,1010"
"17,4800";"0,8096";"0,1983";"0,1923";"0,0000";"198,3335";"3,3056";"0,1012"
"17,5000";"0,8099";"0,1986";"0,1926";"0,0000";"198,6450";"3,3108";"0,1014"
"17,5200";"0,8102";"0,1989";"0,1929";"0,0000";"198,9426";"3,3157";"0,1015"
"17,5400";"0,8106";"0,1993";"0,1933";"0,0000";"199,2684";"3,3211";"0,1017"
"17,5600";"0,8109";"0,1995";"0,1936";"0,0000";"199,5400";"3,3257";"0,1019"
"17,5800";"0,8111";"0,1998";"0,1939";"0,0000";"199,8198";"3,3303";"0,1020"
"17,6000";"0,8115";"0,2001";"0,1942";"0,0000";"200,1319";"3,3355";"0,1022"
"17,6200";"0,8118";"0,2004";"0,1945";"0,0000";"200,4181";"3,3403";"0,1024"
"17,6400";"0,8121";"0,2007";"0,1948";"0,0000";"200,7339";"3,3456";"0,1025"
"17,6600";"0,8124";"0,2010";"0,1951";"0,0000";"201,0016";"3,3500";"0,1027"
"17,6800";"0,8126";"0,2013";"0,1953";"0,0000";"201,2558";"3,3543";"0,1028"
"17,7000";"0,8129";"0,2015";"0,1956";"0,0000";"201,5345";"3,3589";"0,1029"
"17,7200";"0,8132";"0,2019";"0,1959";"0,0000";"201,8730";"3,3646";"0,1031"
"17,7400";"0,8135";"0,2022";"0,1962";"0,0000";"202,1707";"3,3695";"0,1033"
"17,7600";"0,8138";"0,2025";"0,1965";"0,0000";"202,4614";"3,3744";"0,1034"
"17,7800";"0,8141";"0,2028";"0,1968";"0,0000";"202,7606";"3,3793";"0,1036"
"17,8000";"0,8144";"0,2030";"0,1971";"0,0000";"203,0189";"3,3836";"0,1037"
"17,8200";"0,8147";"0,2033";"0,1974";"0,0000";"203,2927";"3,3882";"0,1039"
"17,8400";"0,8150";"0,2036";"0,1977";"0,0000";"203,5962";"3,3933";"0,1041"
"17,8600";"0,8153";"0,2039";"0,1980";"0,0000";"203,8633";"3,3977";"0,1042"
"17,8800";"0,8156";"0,2042";"0,1983";"0,0000";"204,2105";"3,4035";"0,1044"
"17,9000";"0,8160";"0,2045";"0,1987";"0,0000";"204,5452";"3,4091";"0,1046"
"17,9200";"0,8162";"0,2048";"0,1990";"0,0000";"204,8371";"3,4140";"0,1047"
"17,9400";"0,8166";"0,2052";"0,1993";"0,0000";"205,1602";"3,4193";"0,1049"
"17,9600";"0,8169";"0,2055";"0,1996";"0,0000";"205,4772";"3,4246";"0,1051"
"17,9800";"0,8171";"0,2057";"0,1999";"0,0000";"205,7227";"3,4287";"0,1052"
"18,0000";"0,8174";"0,2059";"0,2001";"0,0000";"205,9087";"3,4318";"0,1053"
"18,0200";"0,8176";"0,2061";"0,2003";"0,0000";"206,1480";"3,4358";"0,1054"
"18,0400";"0,8180";"0,2065";"0,2007";"0,0000";"206,4970";"3,4416";"0,1056"
"18,0600";"0,8183";"0,2068";"0,2010";"0,0000";"206,8113";"3,4469";"0,1058"
"18,0800";"0,8186";"0,2071";"0,2013";"0,0000";"207,0936";"3,4516";"0,1059"
"18,1000";"0,8189";"0,2074";"0,2016";"0,0000";"207,4286";"3,4571";"0,1061"
"18,1200";"0,8192";"0,2078";"0,2020";"0,0000";"207,7756";"3,4629";"0,1063"
"18,1400";"0,8195";"0,2081";"0,2023";"0,0000";"208,0839";"3,4681";"0,1065"
"18,1600";"0,8199";"0,2084";"0,2026";"0,0000";"208,3901";"3,4732";"0,1066"
"18,1800";"0,8202";"0,2087";"0,2029";"0,0000";"208,7114";"3,4785";"0,1068"
"18,2000";"0,8205";"0,2090";"0,2032";"0,0000";"209,0179";"3,4836";"0,1070"
"18,2200";"0,8209";"0,2094";"0,2036";"0,0000";"209,3830";"3,4897";"0,1071"
"18,2400";"0,8212";"0,2098";"0,2040";"0,0000";"209,7628";"3,4960";"0,1073"
"18,2600";"0,8215";"0,2100";"0,2042";"0,0000";"210,0148";"3,5002";"0,1075"
"18,2800";"0,8218";"0,2102";"0,2045";"0,0000";"210,2378";"3,5040";"0,1076"
"18,3000";"0,8221";"0,2105";"0,2048";"0,0000";"210,5356";"3,5089";"0,1078"
"18,3200";"0,8223";"0,2108";"0,2051";"0,0000";"210,8161";"3,5136";"0,1079"
"18,3400";"0,8226";"0,2111";"0,2053";"0,0000";"211,0621";"3,5177";"0,1081"
"18,3600";"0,8229";"0,2113";"0,2056";"0,0000";"211,3454";"3,5224";"0,1082"
"18,3800";"0,8232";"0,2117";"0,2060";"0,0000";"211,7082";"3,5285";"0,1084"
"18,4000";"0,8236";"0,2120";"0,2063";"0,0000";"212,0487";"3,5341";"0,1086"
"18,4200";"0,8239";"0,2124";"0,2066";"0,0000";"212,3966";"3,5399";"0,1088"
"18,4400";"0,8243";"0,2127";"0,2070";"0,0000";"212,7392";"3,5457";"0,1090"
"18,4600";"0,8246";"0,2130";"0,2073";"0,0000";"213,0255";"3,5504";"0,1091"
"18,4800";"0,8249";"0,2133";"0,2076";"0,0000";"213,2924";"3,5549";"0,1093"
"18,5000";"0,8252";"0,2136";"0,2079";"0,0000";"213,5945";"3,5599";"0,1094"
"18,5200";"0,8254";"0,2139";"0,2082";"0,0000";"213,8536";"3,5642";"0,1096"
"18,5400";"0,8257";"0,2142";"0,2085";"0,0000";"214,1540";"3,5692";"0,1097"
"18,5600";"0,8261";"0,2145";"0,2088";"0,0000";"214,4937";"3,5749";"0,1099"
"18,5800";"0,8264";"0,2148";"0,2091";"0,0000";"214,8068";"3,5801";"0,1101"
"18,6000";"0,8267";"0,2151";"0,2094";"0,0000";"215,0670";"3,5844";"0,1102"
"18,6200";"0,8270";"0,2154";"0,2097";"0,0000";"215,3613";"3,5894";"0,1104"
"18,6400";"0,8273";"0,2157";"0,2100";"0,0000";"215,6885";"3,5948";"0,1105"
"18,6600";"0,8276";"0,2160";"0,2103";"0,0000";"216,0198";"3,6003";"0,1107"
"18,6800";"0,8280";"0,2164";"0,2107";"0,0000";"216,3612";"3,6060";"0,1109"
"18,7000";"0,8283";"0,2167";"0,2111";"0,0000";"216,6851";"3,6114";"0,1111"
"18,7200";"0,8286";"0,2170";"0,2114";"0,0000";"216,9791";"3,6163";"0,1112"
"18,7400";"0,8289";"0,2172";"0,2116";"0,0000";"217,2065";"3,6201";"0,1114"
"18,7600";"0,8291";"0,2175";"0,2119";"0,0000";"217,4602";"3,6243";"0,1115"
"18,7800";"0,8294";"0,2178";"0,2122";"0,0000";"217,7579";"3,6293";"0,1117"
"18,8000";"0,8298";"0,2181";"0,2125";"0,0000";"218,1128";"3,6352";"0,1118"
"18,8200";"0,8301";"0,2185";"0,2128";"0,0000";"218,4535";"3,6409";"0,1120"
"18,8400";"0,8304";"0,2187";"0,2131";"0,0000";"218,7452";"3,6458";"0,1122"
"18,8600";"0,8307";"0,2190";"0,2134";"0,0000";"219,0331";"3,6506";"0,1123"
"18,8800";"0,8310";"0,2193";"0,2137";"0,0000";"219,3294";"3,6555";"0,1125"
"18,9000";"0,8313";"0,2196";"0,2141";"0,0000";"219,6178";"3,6603";"0,1127"
"18,9200";"0,8316";"0,2199";"0,2143";"0,0000";"219,8683";"3,6645";"0,1128"
"18,9400";"0,8319";"0,2202";"0,2146";"0,0000";"220,1688";"3,6695";"0,1130"
"18,9600";"0,8323";"0,2205";"0,2150";"0,0000";"220,4973";"3,6750";"0,1131"
"18,9800";"0,8326";"0,2208";"0,2153";"0,0000";"220,8392";"3,6807";"0,1133"
"19,0000";"0,8329";"0,2211";"0,2156";"0,0000";"221,1340";"3,6856";"0,1135"
"19,0200";"0,8332";"0,2215";"0,2159";"0,0000";"221,4766";"3,6913";"0,1137"
"19,0400";"0,8336";"0,2218";"0,2163";"0,0000";"221,8233";"3,6971";"0,1138"
"19,0600";"0,8339";"0,2222";"0,2166";"0,0000";"222,1540";"3,7026";"0,1140"
"19,0800";"0,8343";"0,2225";"0,2170";"0,0000";"222,4909";"3,7082";"0,1142"
"19,1000";"0,8345";"0,2227";"0,2172";"0,0000";"222,7201";"3,7120";"0,1143"
"19,1200";"0,8348";"0,2230";"0,2175";"0,0000";"223,0130";"3,7169";"0,1145"
"19,1400";"0,8351";"0,2233";"0,2178";"0,0000";"223,3133";"3,7219";"0,1147"
"19,1600";"0,8355";"0,2237";"0,2182";"0,0000";"223,6617";"3,7277";"0,1148"
"19,1800";"0,8358";"0,2240";"0,2185";"0,0000";"223,9952";"3,7333";"0,1150"
"19,2000";"0,8362";"0,2244";"0,2189";"0,0000";"224,3647";"3,7394";"0,1152"
"19,2200";"0,8365";"0,2247";"0,2192";"0,0000";"224,6523";"3,7442";"0,1154"
"19,2400";"0,8368";"0,2249";"0,2195";"0,0000";"224,9262";"3,7488";"0,1155"
"19,2600";"0,8371";"0,2252";"0,2198";"0,0000";"225,2104";"3,7535";"0,1157"
