Tempo,Deslocamento,Força,Deformação à tração (Deslocamento),Deslocamento à tração,Quantidade de PIP,Tenacidade,Tensão à tração
67.9,11.3363,1.0437,5.9674,11.3381,0.0,1043.72,17.3953
67.92,11.3395,1.0437,5.9691,11.3413,0.0,1043.6843,17.3947
67.94,11.3428,1.0437,5.9708,11.3446,0.0,1043.6543,17.3942
67.96,11.346,1.0436,5.9725,11.3478,0.0,1043.5741,17.3929
67.98,11.3494,1.0436,5.9743,11.3512,0.0,1043.6387,17.394
68.0,11.3527,1.0436,5.9761,11.3545,0.0,1043.6307,17.3938
68.02,11.3559,1.0435,5.9777,11.3577,0.0,1043.5475,17.3925
68.04,11.3591,1.0435,5.9794,11.3609,0.0,1043.4565,17.3909
68.06,11.3624,1.0435,5.9812,11.3642,0.0,1043.4561,17.3909
68.08,11.3657,1.0434,5.9829,11.3675,0.0,1043.4424,17.3907
68.1,11.369,1.0434,5.9846,11.3708,0.0,1043.3688,17.3895
68.12,11.3722,1.0433,5.9863,11.374,0.0,1043.3092,17.3885
68.14,11.3754,1.0433,5.988,11.3772,0.0,1043.26,17.3877
68.16,11.3787,1.0432,5.9897,11.3805,0.0,1043.208,17.3868
68.18,11.382,1.0432,5.9915,11.3838,0.0,1043.1932,17.3866
68.2,11.3854,1.0432,5.9932,11.3871,0.0,1043.2163,17.3869
68.22,11.3888,1.0433,5.9951,11.3906,0.0,1043.293,17.3882
68.24,11.3923,1.0433,5.9969,11.3941,0.0,1043.3448,17.3891
68.26,11.3956,1.0433,5.9986,11.3974,0.0,1043.3381,17.389
68.28,11.3988,1.0432,6.0003,11.4006,0.0,1043.2264,17.3871
68.3,11.402,1.0431,6.002,11.4037,0.0,1043.1353,17.3856
68.32,11.4052,1.0431,6.0037,11.407,0.0,1043.0945,17.3849
68.34,11.4085,1.0431,6.0054,11.4103,0.0,1043.0541,17.3842
68.36,11.4117,1.043,6.0071,11.4135,0.0,1043.0131,17.3836
68.38,11.4151,1.043,6.0089,11.4169,0.0,1043.0078,17.3835
68.4,11.4184,1.043,6.0106,11.4202,0.0,1043.006,17.3834
68.42,11.4217,1.043,6.0124,11.4235,0.0,1042.9869,17.3831
68.44,11.4249,1.0429,6.014,11.4267,0.0,1042.8789,17.3813
68.46,11.4281,1.0428,6.0158,11.4299,0.0,1042.8318,17.3805
68.48,11.4315,1.0428,6.0175,11.4333,0.0,1042.8301,17.3805
68.5,11.4348,1.0428,6.0192,11.4366,0.0,1042.8049,17.3801
68.52,11.4381,1.0428,6.021,11.4399,0.0,1042.7844,17.3797
68.54,11.4413,1.0427,6.0227,11.4431,0.0,1042.7191,17.3787
68.56,11.4446,1.0427,6.0244,11.4464,0.0,1042.6901,17.3782
68.58,11.448,1.0428,6.0262,11.4498,0.0,1042.7554,17.3793
68.6,11.4513,1.0427,6.028,11.4531,0.0,1042.7303,17.3788
68.62,11.4546,1.0427,6.0297,11.4564,0.0,1042.6616,17.3777
68.64,11.4578,1.0426,6.0314,11.4596,0.0,1042.5905,17.3765
68.66,11.461,1.0425,6.0331,11.4628,0.0,1042.537,17.3756
68.68,11.4643,1.0425,6.0348,11.466,0.0,1042.4581,17.3743
68.7,11.4675,1.0424,6.0365,11.4693,0.0,1042.4365,17.3739
68.72,11.4709,1.0424,6.0383,11.4727,0.0,1042.4427,17.374
68.74,11.4744,1.0426,6.0401,11.4762,0.0,1042.573,17.3762
68.76,11.4778,1.0426,6.0419,11.4796,0.0,1042.5642,17.3761
68.78,11.4809,1.0424,6.0435,11.4827,0.0,1042.4137,17.3736
68.8,11.4841,1.0423,6.0452,11.4859,0.0,1042.3445,17.3724
68.82,11.4875,1.0424,6.047,11.4893,0.0,1042.3867,17.3731
68.84,11.4909,1.0424,6.0488,11.4927,0.0,1042.3733,17.3729
68.86,11.494,1.0423,6.0504,11.4958,0.0,1042.2716,17.3712
68.88,11.4972,1.0422,6.0521,11.499,0.0,1042.204,17.3701
68.9,11.5005,1.0422,6.0538,11.5023,0.0,1042.1531,17.3692
68.92,11.5038,1.0421,6.0556,11.5056,0.0,1042.1484,17.3691
68.94,11.5072,1.0421,6.0573,11.509,0.0,1042.1335,17.3689
68.96,11.5105,1.0421,6.0591,11.5123,0.0,1042.1066,17.3684
68.98,11.5138,1.0421,6.0608,11.5156,0.0,1042.115,17.3686
69.0,11.5171,1.0421,6.0626,11.5189,0.0,1042.1001,17.3683
69.02,11.5203,1.042,6.0643,11.5221,0.0,1041.9905,17.3665
69.04,11.5236,1.042,6.066,11.5254,0.0,1041.9741,17.3662
69.06,11.527,1.042,6.0678,11.5288,0.0,1041.9949,17.3666
69.08,11.5303,1.0419,6.0695,11.5321,0.0,1041.9213,17.3654
69.1,11.5334,1.0418,6.0711,11.5352,0.0,1041.7875,17.3631
69.12,11.5366,1.0418,6.0729,11.5384,0.0,1041.7543,17.3626
69.14,11.5399,1.0417,6.0745,11.5416,0.0,1041.6609,17.361
69.16,11.5431,1.0416,6.0763,11.5449,0.0,1041.618,17.3603
69.18,11.5466,1.0417,6.0781,11.5484,0.0,1041.6898,17.3615
69.2,11.5499,1.0417,6.0798,11.5517,0.0,1041.686,17.3614
69.22,11.5531,1.0416,6.0815,11.5549,0.0,1041.6305,17.3605
69.24,11.5565,1.0416,6.0833,11.5583,0.0,1041.6259,17.3604
69.26,11.5598,1.0416,6.085,11.5616,0.0,1041.5728,17.3595
69.28,11.5629,1.0414,6.0867,11.5647,0.0,1041.4381,17.3573
69.3,11.5661,1.0414,6.0884,11.5679,0.0,1041.3805,17.3563
69.32,11.5696,1.0414,6.0902,11.5714,0.0,1041.4192,17.357
69.34,11.573,1.0415,6.092,11.5748,0.0,1041.4817,17.358
69.36,11.5764,1.0415,6.0938,11.5782,0.0,1041.4832,17.3581
69.38,11.5797,1.0414,6.0955,11.5815,0.0,1041.4371,17.3573
69.4,11.5831,1.0415,6.0973,11.5849,0.0,1041.4875,17.3581
69.42,11.5865,1.0415,6.0991,11.5883,0.0,1041.511,17.3585
69.44,11.5896,1.0413,6.1007,11.5914,0.0,1041.3422,17.3557
69.46,11.5928,1.0413,6.1024,11.5946,0.0,1041.2908,17.3548
69.48,11.5961,1.0412,6.1041,11.5979,0.0,1041.2472,17.3541
69.5,11.5994,1.0412,6.1059,11.6012,0.0,1041.2493,17.3542
69.52,11.6028,1.0413,6.1077,11.6046,0.0,1041.2515,17.3542
69.54,11.606,1.0412,6.1094,11.6078,0.0,1041.1512,17.3525
69.56,11.6092,1.0411,6.1111,11.611,0.0,1041.0538,17.3509
69.58,11.6126,1.0411,6.1128,11.6144,0.0,1041.0764,17.3513
69.6,11.616,1.0411,6.1146,11.6178,0.0,1041.1034,17.3517
69.62,11.6191,1.041,6.1163,11.6209,0.0,1040.9882,17.3498
69.64,11.6224,1.0409,6.118,11.6242,0.0,1040.916,17.3486
69.66,11.6258,1.041,6.1198,11.6276,0.0,1040.978,17.3496
69.68,11.6293,1.041,6.1216,11.6311,0.0,1041.0492,17.3508
69.7,11.6326,1.041,6.1234,11.6344,0.0,1041.0266,17.3504
69.72,11.6362,1.0411,6.1252,11.638,0.0,1041.1251,17.3521
69.74,11.6397,1.0412,6.1271,11.6415,0.0,1041.2458,17.3541
69.76,11.6433,1.0413,6.129,11.6451,0.0,1041.3434,17.3557
69.78,11.6466,1.0413,6.1307,11.6484,0.0,1041.319,17.3553
69.8,11.6498,1.0412,6.1324,11.6516,0.0,1041.2238,17.3537
69.82,11.6532,1.0412,6.1342,11.655,0.0,1041.1799,17.353
69.84,11.6564,1.0411,6.1359,11.6582,0.0,1041.1124,17.3519
69.86,11.6596,1.041,6.1376,11.6614,0.0,1040.9946,17.3499
69.88,11.6629,1.041,6.1393,11.6647,0.0,1040.9558,17.3493
69.9,11.6663,1.041,6.1411,11.6681,0.0,1040.965,17.3494
69.92,11.6697,1.041,6.1429,11.6715,0.0,1040.9886,17.3498
69.94,11.6731,1.041,6.1447,11.6749,0.0,1041.0052,17.3501
69.96,11.6764,1.041,6.1464,11.6782,0.0,1040.9813,17.3497
69.98,11.6796,1.0409,6.1481,11.6814,0.0,1040.875,17.3479
70.0,11.683,1.0408,6.1499,11.6847,0.0,1040.8497,17.3475
70.02,11.6863,1.0408,6.1516,11.6881,0.0,1040.8214,17.347
70.04,11.6895,1.0407,6.1533,11.6913,0.0,1040.7231,17.3454
70.06,11.6927,1.0406,6.155,11.6945,0.0,1040.6469,17.3441
70.08,11.6962,1.0407,6.1568,11.698,0.0,1040.6924,17.3449
70.1,11.6996,1.0407,6.1587,11.7014,0.0,1040.7258,17.3454
70.12,11.7028,1.0406,6.1603,11.7046,0.0,1040.6228,17.3437
70.14,11.706,1.0405,6.162,11.7078,0.0,1040.4818,17.3414
70.16,11.7093,1.0405,6.1637,11.7111,0.0,1040.4746,17.3412
70.18,11.7127,1.0405,6.1655,11.7145,0.0,1040.4861,17.3414
70.2,11.716,1.0405,6.1673,11.7178,0.0,1040.4532,17.3409
70.22,11.7194,1.0404,6.169,11.7212,0.0,1040.4178,17.3403
70.24,11.7226,1.0403,6.1707,11.7244,0.0,1040.3308,17.3388
70.26,11.7259,1.0403,6.1725,11.7277,0.0,1040.2742,17.3379
70.28,11.7291,1.0402,6.1741,11.7309,0.0,1040.1678,17.3361
70.3,11.7324,1.0401,6.1759,11.7342,0.0,1040.1445,17.3357
70.32,11.7358,1.0402,6.1777,11.7376,0.0,1040.1875,17.3365
70.34,11.7392,1.0402,6.1795,11.741,0.0,1040.2013,17.3367
70.36,11.7424,1.0401,6.1812,11.7442,0.0,1040.0922,17.3349
70.38,11.7456,1.04,6.1829,11.7474,0.0,1039.9833,17.3331
70.4,11.749,1.04,6.1846,11.7508,0.0,1039.9724,17.3329
70.42,11.7525,1.04,6.1864,11.7542,0.0,1040.0276,17.3338
70.44,11.7557,1.04,6.1882,11.7575,0.0,1039.9744,17.3329
70.46,11.759,1.0399,6.1899,11.7608,0.0,1039.8746,17.3312
70.48,11.7623,1.0398,6.1916,11.7641,0.0,1039.835,17.3306
70.5,11.7656,1.0398,6.1934,11.7674,0.0,1039.8236,17.3304
70.52,11.769,1.0398,6.1952,11.7708,0.0,1039.8236,17.3304
70.54,11.7724,1.0398,6.1969,11.7741,0.0,1039.808,17.3301
70.56,11.7757,1.0398,6.1987,11.7775,0.0,1039.7924,17.3299
70.58,11.779,1.0398,6.2004,11.7808,0.0,1039.7633,17.3294
70.6,11.7824,1.0397,6.2022,11.7842,0.0,1039.7192,17.3287
70.62,11.7855,1.0396,6.2039,11.7873,0.0,1039.6115,17.3269
70.64,11.7887,1.0395,6.2055,11.7905,0.0,1039.5063,17.3251
70.66,11.7923,1.0396,6.2074,11.7941,0.0,1039.5988,17.3266
70.68,11.7957,1.0396,6.2092,11.7975,0.0,1039.6392,17.3273
70.7,11.7991,1.0397,6.211,11.8009,0.0,1039.6556,17.3276
70.72,11.8028,1.0398,6.2129,11.8046,0.0,1039.8082,17.3301
70.74,11.8065,1.04,6.2149,11.8083,0.0,1039.967,17.3328
70.76,11.8099,1.04,6.2167,11.8117,0.0,1039.9752,17.3329
70.78,11.8131,1.0398,6.2184,11.8149,0.0,1039.8363,17.3306
70.8,11.8164,1.0398,6.2201,11.8182,0.0,1039.7703,17.3295
70.82,11.8197,1.0397,6.2219,11.8215,0.0,1039.7468,17.3291
70.84,11.8232,1.0397,6.2237,11.8249,0.0,1039.7473,17.3291
70.86,11.8264,1.0397,6.2254,11.8282,0.0,1039.6543,17.3276
70.88,11.8297,1.0396,6.2271,11.8315,0.0,1039.5713,17.3262
70.9,11.8331,1.0396,6.2289,11.8348,0.0,1039.564,17.3261
70.92,11.8364,1.0395,6.2306,11.8382,0.0,1039.5277,17.3255
70.94,11.8398,1.0395,6.2324,11.8415,0.0,1039.4967,17.3249
70.96,11.8429,1.0394,6.2341,11.8447,0.0,1039.3654,17.3228
70.98,11.8462,1.0393,6.2358,11.848,0.0,1039.2935,17.3216
71.0,11.8496,1.0393,6.2376,11.8514,0.0,1039.2659,17.3211
71.02,11.8529,1.0392,6.2393,11.8547,0.0,1039.2487,17.3208
71.04,11.8562,1.0392,6.2411,11.858,0.0,1039.2019,17.32
71.06,11.8595,1.0392,6.2428,11.8613,0.0,1039.1526,17.3192
71.08,11.8629,1.0391,6.2446,11.8647,0.0,1039.1039,17.3184
71.1,11.8662,1.0391,6.2463,11.868,0.0,1039.074,17.3179
71.12,11.8695,1.0391,6.2481,11.8713,0.0,1039.0511,17.3175
71.14,11.8728,1.039,6.2498,11.8746,0.0,1039.0066,17.3168
71.16,11.8763,1.039,6.2516,11.8781,0.0,1039.0139,17.3169
71.18,11.8797,1.039,6.2534,11.8815,0.0,1039.0066,17.3168
71.2,11.8834,1.0392,6.2553,11.8852,0.0,1039.1556,17.3193
71.22,11.8868,1.0392,6.2572,11.8886,0.0,1039.1791,17.3197
71.24,11.8904,1.0392,6.259,11.8921,0.0,1039.2457,17.3208
71.26,11.8939,1.0393,6.2609,11.8957,0.0,1039.3065,17.3218
71.28,11.8972,1.0393,6.2626,11.899,0.0,1039.2512,17.3209
71.3,11.9004,1.0391,6.2643,11.9022,0.0,1039.0809,17.318
71.32,11.9037,1.039,6.266,11.9055,0.0,1039.0177,17.317
71.34,11.907,1.0389,6.2678,11.9088,0.0,1038.9443,17.3157
71.36,11.9103,1.0389,6.2695,11.9121,0.0,1038.8906,17.3148
71.38,11.9138,1.0389,6.2713,11.9155,0.0,1038.922,17.3154
71.4,11.9172,1.0389,6.2731,11.919,0.0,1038.9319,17.3155
71.42,11.9206,1.0389,6.2749,11.9224,0.0,1038.8954,17.3149
71.44,11.924,1.0389,6.2767,11.9258,0.0,1038.927,17.3155
71.46,11.9274,1.0389,6.2785,11.9292,0.0,1038.8846,17.3147
71.48,11.9306,1.0388,6.2802,11.9324,0.0,1038.7784,17.313
71.5,11.9338,1.0387,6.2819,11.9356,0.0,1038.6705,17.3112
71.52,11.937,1.0385,6.2836,11.9388,0.0,1038.4983,17.3083
71.54,11.9401,1.0383,6.2852,11.9419,0.0,1038.3293,17.3055
71.56,11.9434,1.0383,6.2869,11.9452,0.0,1038.2633,17.3044
71.58,11.9468,1.0383,6.2887,11.9486,0.0,1038.2648,17.3044
71.6,11.9501,1.0382,6.2905,11.9519,0.0,1038.215,17.3036
71.62,11.9534,1.0381,6.2922,11.9552,0.0,1038.1099,17.3018
71.64,11.9566,1.038,6.2939,11.9584,0.0,1038.0168,17.3003
71.66,11.9599,1.038,6.2956,11.9617,0.0,1037.9969,17.2999
71.68,11.9633,1.038,6.2974,11.9651,0.0,1037.9945,17.2999
71.7,11.9667,1.0379,6.2992,11.9685,0.0,1037.9452,17.2991
71.72,11.9699,1.0378,6.3009,11.9717,0.0,1037.8303,17.2972
71.74,11.9731,1.0377,6.3026,11.9749,0.0,1037.7263,17.2954
71.76,11.9766,1.0377,6.3044,11.9784,0.0,1037.7451,17.2958
71.78,11.9801,1.0378,6.3062,11.9818,0.0,1037.7847,17.2964
71.8,11.9834,1.0377,6.308,11.9852,0.0,1037.748,17.2958
71.82,11.9866,1.0376,6.3097,11.9884,0.0,1037.601,17.2933
71.84,11.9899,1.0376,6.3114,11.9917,0.0,1037.5737,17.2929
71.86,11.9935,1.0377,6.3133,11.9953,0.0,1037.656,17.2943
71.88,11.9968,1.0376,6.3151,11.9986,0.0,1037.6063,17.2934
71.9,12.0,1.0375,6.3168,12.0018,0.0,1037.5104,17.2918
71.92,12.0035,1.0375,6.3186,12.0053,0.0,1037.5492,17.2925
71.94,12.0071,1.0376,6.3204,12.0089,0.0,1037.6021,17.2934
71.96,12.0105,1.0376,6.3223,12.0123,0.0,1037.5951,17.2933
71.98,12.0138,1.0375,6.324,12.0156,0.0,1037.5331,17.2922
72.0,12.017,1.0374,6.3257,12.0188,0.0,1037.4419,17.2907
72.02,12.0203,1.0374,6.3274,12.0221,0.0,1037.3617,17.2894
72.04,12.0236,1.0373,6.3292,12.0254,0.0,1037.2985,17.2883
72.06,12.0269,1.0372,6.3309,12.0287,0.0,1037.197,17.2866
72.08,12.0302,1.0371,6.3326,12.032,0.0,1037.1364,17.2856
72.1,12.0336,1.0371,6.3344,12.0354,0.0,1037.1139,17.2852
72.12,12.037,1.0371,6.3362,12.0388,0.0,1037.0931,17.2849
72.14,12.0402,1.037,6.3379,12.042,0.0,1037.0121,17.2835
72.16,12.0436,1.037,6.3397,12.0454,0.0,1036.9752,17.2829
72.18,12.0474,1.0372,6.3417,12.0492,0.0,1037.2319,17.2872
72.2,12.0512,1.0374,6.3437,12.053,0.0,1037.4425,17.2907
72.22,12.0548,1.0375,6.3456,12.0566,0.0,1037.4839,17.2914
72.24,12.0582,1.0374,6.3474,12.06,0.0,1037.4456,17.2908
72.26,12.0615,1.0373,6.3491,12.0633,0.0,1037.3424,17.289
72.28,12.0648,1.0373,6.3508,12.0666,0.0,1037.2616,17.2877
72.3,12.068,1.0372,6.3525,12.0698,0.0,1037.1542,17.2859
72.32,12.0713,1.037,6.3542,12.0731,0.0,1037.0419,17.284
72.34,12.0747,1.037,6.3561,12.0765,0.0,1037.0436,17.2841
72.36,12.0781,1.037,6.3579,12.0799,0.0,1037.0411,17.284
72.38,12.0814,1.0369,6.3596,12.0832,0.0,1036.921,17.282
72.4,12.0846,1.0368,6.3613,12.0864,0.0,1036.8071,17.2801
72.42,12.088,1.0368,6.363,12.0898,0.0,1036.7668,17.2794
72.44,12.0915,1.0368,6.3649,12.0933,0.0,1036.7991,17.28
72.46,12.0948,1.0367,6.3666,12.0966,0.0,1036.734,17.2789
72.48,12.0981,1.0366,6.3684,12.0999,0.0,1036.6414,17.2774
72.5,12.1014,1.0366,6.3701,12.1032,0.0,1036.5828,17.2764
72.52,12.1047,1.0365,6.3718,12.1065,0.0,1036.5006,17.275
72.54,12.1081,1.0365,6.3736,12.1099,0.0,1036.4778,17.2746
72.56,12.1114,1.0364,6.3754,12.1132,0.0,1036.4038,17.2734
72.58,12.1147,1.0363,6.3771,12.1164,0.0,1036.2816,17.2714
72.6,12.1181,1.0363,6.3789,12.1199,0.0,1036.309,17.2718
72.62,12.1216,1.0363,6.3807,12.1234,0.0,1036.3109,17.2718
72.64,12.125,1.0363,6.3825,12.1268,0.0,1036.3158,17.2719
72.66,12.1287,1.0365,6.3845,12.1305,0.0,1036.4633,17.2744
72.68,12.1323,1.0365,6.3864,12.1341,0.0,1036.5303,17.2755
72.7,12.1357,1.0365,6.3882,12.1375,0.0,1036.5149,17.2752
72.72,12.139,1.0364,6.3899,12.1408,0.0,1036.4409,17.274
72.74,12.1424,1.0364,6.3917,12.1442,0.0,1036.386,17.2731
72.76,12.1459,1.0364,6.3935,12.1477,0.0,1036.4094,17.2735
72.78,12.1492,1.0363,6.3953,12.151,0.0,1036.3291,17.2722
72.8,12.1523,1.0361,6.3969,12.1541,0.0,1036.1296,17.2688
72.82,12.1555,1.036,6.3986,12.1573,0.0,1035.9551,17.2659
72.84,12.1589,1.0359,6.4004,12.1607,0.0,1035.9393,17.2657
72.86,12.1626,1.0361,6.4023,12.1644,0.0,1036.0837,17.2681
72.88,12.166,1.0361,6.4041,12.1678,0.0,1036.0742,17.2679
72.9,12.1692,1.0359,6.4058,12.171,0.0,1035.9124,17.2652
72.92,12.1724,1.0357,6.4075,12.1742,0.0,1035.7307,17.2622
72.94,12.1758,1.0357,6.4093,12.1776,0.0,1035.7288,17.2621
72.96,12.1794,1.0358,6.4112,12.1812,0.0,1035.8124,17.2635
72.98,12.1828,1.0357,6.4129,12.1845,0.0,1035.7408,17.2623
73.0,12.1859,1.0356,6.4146,12.1877,0.0,1035.5532,17.2592
73.02,12.1893,1.0355,6.4164,12.1911,0.0,1035.5433,17.2591
73.04,12.1927,1.0355,6.4182,12.1945,0.0,1035.5203,17.2587
73.06,12.1959,1.0354,6.4198,12.1977,0.0,1035.3696,17.2562
73.08,12.1992,1.0353,6.4216,12.201,0.0,1035.2875,17.2548
73.1,12.2026,1.0353,6.4234,12.2044,0.0,1035.2782,17.2546
73.12,12.2063,1.0354,6.4253,12.2081,0.0,1035.387,17.2564
73.14,12.2097,1.0354,6.4271,12.2114,0.0,1035.3525,17.2559
73.16,12.213,1.0353,6.4288,12.2148,0.0,1035.2577,17.2543
73.18,12.2164,1.0352,6.4306,12.2182,0.0,1035.231,17.2538
73.2,12.2198,1.0352,6.4324,12.2216,0.0,1035.1742,17.2529
73.22,12.223,1.0351,6.4341,12.2248,0.0,1035.0845,17.2514
73.24,12.2264,1.0351,6.4359,12.2282,0.0,1035.0507,17.2508
73.26,12.2299,1.0351,6.4378,12.2317,0.0,1035.0796,17.2513
73.28,12.2332,1.0349,6.4395,12.235,0.0,1034.9487,17.2491
73.3,12.2365,1.0349,6.4412,12.2383,0.0,1034.8751,17.2479
73.32,12.2399,1.0348,6.443,12.2417,0.0,1034.8484,17.2475
73.34,12.2433,1.0348,6.4448,12.2451,0.0,1034.8359,17.2473
73.36,12.2469,1.0349,6.4467,12.2487,0.0,1034.8804,17.248
73.38,12.2503,1.0348,6.4485,12.2521,0.0,1034.8229,17.247
73.4,12.2535,1.0347,6.4501,12.2553,0.0,1034.683,17.2447
73.42,12.2568,1.0346,6.4519,12.2586,0.0,1034.6256,17.2438
73.44,12.2603,1.0346,6.4537,12.262,0.0,1034.6057,17.2434
73.46,12.2637,1.0346,6.4555,12.2655,0.0,1034.5675,17.2428
73.48,12.267,1.0345,6.4573,12.2688,0.0,1034.4836,17.2414
73.5,12.2703,1.0344,6.459,12.272,0.0,1034.3733,17.2396
73.52,12.2736,1.0343,6.4607,12.2754,0.0,1034.3307,17.2388
73.54,12.277,1.0343,6.4625,12.2788,0.0,1034.2954,17.2383
73.56,12.2805,1.0343,6.4644,12.2823,0.0,1034.2838,17.2381
73.58,12.2839,1.0342,6.4661,12.2857,0.0,1034.2408,17.2373
73.6,12.2873,1.0342,6.468,12.2891,0.0,1034.2327,17.2372
73.62,12.291,1.0343,6.4699,12.2928,0.0,1034.3362,17.2389
73.64,12.2947,1.0345,6.4718,12.2965,0.0,1034.493,17.2416
73.66,12.2984,1.0346,6.4738,12.3002,0.0,1034.5897,17.2432
73.68,12.3018,1.0345,6.4756,12.3036,0.0,1034.5391,17.2423
73.7,12.3052,1.0345,6.4774,12.307,0.0,1034.4792,17.2413
73.72,12.3085,1.0344,6.4791,12.3103,0.0,1034.3904,17.2398
73.74,12.3117,1.0342,6.4808,12.3135,0.0,1034.2173,17.237
73.76,12.315,1.0341,6.4825,12.3168,0.0,1034.0953,17.2349
73.78,12.3184,1.0341,6.4843,12.3202,0.0,1034.0532,17.2342
73.8,12.3217,1.034,6.486,12.3235,0.0,1033.9587,17.2326
73.82,12.3251,1.0339,6.4879,12.3269,0.0,1033.9492,17.2325
73.84,12.3286,1.0339,6.4897,12.3304,0.0,1033.9495,17.2325
73.86,12.3321,1.0339,6.4915,12.3339,0.0,1033.9349,17.2322
73.88,12.3353,1.0338,6.4932,12.3371,0.0,1033.8026,17.23
73.9,12.3385,1.0337,6.4949,12.3403,0.0,1033.6603,17.2277
73.92,12.3421,1.0337,6.4968,12.3439,0.0,1033.6815,17.228
73.94,12.3456,1.0337,6.4986,12.3474,0.0,1033.7018,17.2284
73.96,12.3489,1.0336,6.5003,12.3507,0.0,1033.5923,17.2265
73.98,12.3521,1.0335,6.5021,12.3539,0.0,1033.4814,17.2247
74.0,12.3554,1.0334,6.5038,12.3572,0.0,1033.3668,17.2228
74.02,12.3588,1.0333,6.5056,12.3606,0.0,1033.2908,17.2215
74.04,12.3622,1.0333,6.5074,12.364,0.0,1033.2721,17.2212
74.06,12.3656,1.0332,6.5092,12.3674,0.0,1033.2136,17.2202
74.08,12.3688,1.0331,6.5109,12.3706,0.0,1033.0741,17.2179
74.1,12.3722,1.033,6.5126,12.374,0.0,1032.9952,17.2166
74.12,12.3757,1.033,6.5145,12.3775,0.0,1033.0381,17.2173
74.14,12.3792,1.033,6.5163,12.381,0.0,1033.0392,17.2173
74.16,12.3825,1.0329,6.518,12.3843,0.0,1032.9323,17.2155
74.18,12.3857,1.0328,6.5197,12.3875,0.0,1032.7872,17.2131
74.2,12.3893,1.0328,6.5216,12.3911,0.0,1032.8237,17.2137
74.22,12.3928,1.0329,6.5235,12.3946,0.0,1032.8652,17.2144
74.24,12.3963,1.0328,6.5253,12.3981,0.0,1032.8253,17.2138
74.26,12.3996,1.0327,6.527,12.4014,0.0,1032.7195,17.212
74.28,12.403,1.0327,6.5288,12.4048,0.0,1032.6594,17.211
74.3,12.4063,1.0326,6.5306,12.4081,0.0,1032.558,17.2093
74.32,12.4095,1.0324,6.5323,12.4113,0.0,1032.4081,17.2068
74.34,12.4128,1.0323,6.534,12.4146,0.0,1032.3257,17.2054
74.36,12.4162,1.0323,6.5358,12.418,0.0,1032.2887,17.2048
74.38,12.4197,1.0323,6.5376,12.4215,0.0,1032.3018,17.205
74.4,12.4231,1.0322,6.5394,12.4249,0.0,1032.222,17.2037
74.42,12.4264,1.0321,6.5412,12.4282,0.0,1032.1195,17.202
74.44,12.4298,1.0321,6.5429,12.4316,0.0,1032.0602,17.201
74.46,12.4332,1.032,6.5447,12.4349,0.0,1031.9934,17.1999
74.48,12.4364,1.0318,6.5464,12.4382,0.0,1031.8414,17.1974
74.5,12.4396,1.0317,6.5481,12.4414,0.0,1031.703,17.195
74.52,12.443,1.0317,6.5499,12.4448,0.0,1031.6536,17.1942
74.54,12.4466,1.0317,6.5518,12.4484,0.0,1031.7418,17.1957
74.56,12.4501,1.0318,6.5536,12.4519,0.0,1031.7773,17.1963
74.58,12.4535,1.0317,6.5554,12.4553,0.0,1031.7137,17.1952
74.6,12.4569,1.0317,6.5572,12.4587,0.0,1031.6632,17.1944
74.62,12.4604,1.0316,6.559,12.4622,0.0,1031.6191,17.1937
74.64,12.4637,1.0315,6.5608,12.4655,0.0,1031.5283,17.1921
74.66,12.4669,1.0314,6.5625,12.4687,0.0,1031.3689,17.1895
74.68,12.4702,1.0312,6.5642,12.4719,0.0,1031.2362,17.1873
74.7,12.4736,1.0312,6.566,12.4754,0.0,1031.1847,17.1864
74.72,12.4768,1.0311,6.5677,12.4786,0.0,1031.0706,17.1845
74.74,12.48,1.0309,6.5693,12.4818,0.0,1030.8711,17.1812
74.76,12.4833,1.0308,6.5711,12.4851,0.0,1030.77,17.1795
74.78,12.4867,1.0308,6.5729,12.4885,0.0,1030.7837,17.1797
74.8,12.4903,1.0308,6.5748,12.4921,0.0,1030.8228,17.1804
74.82,12.4937,1.0308,6.5766,12.4955,0.0,1030.8022,17.18
74.84,12.497,1.0306,6.5783,12.4988,0.0,1030.6454,17.1774
74.86,12.5002,1.0305,6.58,12.502,0.0,1030.5148,17.1752
74.88,12.5036,1.0304,6.5818,12.5054,0.0,1030.4465,17.1741
74.9,12.5069,1.0304,6.5835,12.5087,0.0,1030.3745,17.1729
74.92,12.5103,1.0303,6.5853,12.5121,0.0,1030.3124,17.1719
74.94,12.5136,1.0302,6.5871,12.5154,0.0,1030.2401,17.1707
74.96,12.517,1.0302,6.5889,12.5188,0.0,1030.1857,17.1698
74.98,12.5204,1.0301,6.5906,12.5222,0.0,1030.0896,17.1682
75.0,12.5236,1.03,6.5923,12.5254,0.0,1029.9791,17.1663
75.02,12.5271,1.03,6.5941,12.5289,0.0,1029.9573,17.166
75.04,12.5305,1.03,6.596,12.5323,0.0,1029.952,17.1659
75.06,12.534,1.0299,6.5978,12.5358,0.0,1029.9065,17.1651
75.08,12.5374,1.0299,6.5996,12.5392,0.0,1029.8813,17.1647
75.1,12.5408,1.0298,6.6014,12.5426,0.0,1029.8484,17.1641
75.12,12.5443,1.0298,6.6032,12.5461,0.0,1029.844,17.1641
75.14,12.5477,1.0298,6.605,12.5495,0.0,1029.8024,17.1634
