Deformação (%);Tensão à flexão (MPa)
1,9718240237271374;27,8855
1,9766683143845776;27,9751
1,9816114681166583;28,072
1,9865546218487393;28,1677
1,991398912506179;28,2583
1,9962432031636186;28,3479
2,0010874938210574;28,4355
2,005931784478497;28,5241
2,0107760751359365;28,6151
2,0157192288680172;28,7066
2,0205635195254574;28,7981
2,025506673257538;28,891
2,0303509639149775;28,9795
2,0351952545724172;29,0675
2,0400395452298565;29,1581
2,0449826989619373;29,2487
2,049826989619377;29,3379
2,054770143351458;29,4338
2,0598121601581805;29,5334
2,064953040039545;29,6341
2,0698961937716263;29,7277
2,074938210578349;29,8217
2,07988136431043;29,9127
2,0847256549678694;29,999
2,0896688086999506;30,0885
2,0946119624320314;30,1823
2,0995551161641126;30,2735
2,104498269896194;30,3638
2,109441423628275;30,4558
2,114384577360356;30,5467
2,1192288680177955;30,6358
2,1241720217498763;30,7257
2,1292140385565994;30,8208
2,13415719228868;30,9132
2,139199209095403;31,0062
2,144241225902125;31,1064
2,1493821057834896;31,2038
2,1543252595155713;31,2942
2,1593672763222935;31,3852
2,1643104300543747;31,4785
2,1693524468610974;31,5707
2,174295600593178;31,6626
2,179337617399901;31,7542
2,1842807711319816;31,845
2,189322787938705;31,9356
2,194265941670786;32,0279
2,199307958477509;32,1212
2,204349975284231;32,2132
2,209391992090954;32,3061
2,2143351458230347;32,397
2,2193771626297574;32,4874
2,224518042511122;32,5878
2,2296589223924865;32,688
2,2347998022738507;32,7861
2,239940682155215;32,8824
2,2450815620365794;32,9748
2,2501235788433016;33,0675
2,2551655956500243;33,1577
2,2602076124567474;33,2487
2,26524962926347;33,3412
2,270390509144834;33,4365
2,2754325259515573;33,5309
2,280573405832921;33,6238
2,285615422639644;33,7147
2,290657439446367;33,8053
2,295699456253089;33,8982
2,3007414730598117;33,9911
2,305981216015818;34,0927
2,3112209589718242;34,1921
2,3164607019278303;34,2893
2,3216015818091944;34,3844
2,3267424616905585;34,477
2,331784478497281;34,5689
2,336925358378646;34,661
2,341967375185368;34,7519
2,3471082550667326;34,8456
2,3522491349480967;34,9405
2,3573900148294613;35,0309
2,362530894710825;35,1239
2,367671774592189;35,2186
2,3727137913989123;35,3111
2,3778546712802764;35,4033
2,3830944142362824;35,5003
2,388433020266931;35,6057
2,3936727632229355;35,7026
2,3988136431043006;35,7933
2,4038556599110232;35,8839
2,4089965397923874;35,9745
2,4141374196737515;36,0686
2,4192782995551156;36,1635
2,4245180425111217;36,2571
2,4296589223924863;36,3484
2,434799802273851;36,4412
2,439940682155215;36,5364
2,4450815620365796;36,628
2,4502224419179433;36,7169
2,455363321799308;36,8112
2,460603064755314;36,9063
2,46584280771132;37,0083
2,4712802768166084;37,1162
2,476618882847257;37,2148
2,481759762728621;37,3038
2,486900642609985;37,395
2,492140385565991;37,4908
2,4973801285219968;37,5863
2,502521008403361;37,6783
2,5077607513593674;37,7737
2,5130004943153734;37,8687
2,5181413741967376;37,9594
2,523381117152743;38,052
2,528620860108749;38,1479
2,533761739990114;38,2397
2,53900148294612;38,3332
2,544241225902126;38,4303
2,549678695007415;38,5388
2,555116164112704;38,6409
2,5604547701433513;38,7373
2,5656945130993574;38,8327
2,570934256055363;38,9254
2,576272862086011;39,0203
2,581512605042017;39,1165
2,5867523479980226;39,2082
2,5919920909540286;39,3024
2,5973306969846766;39,4009
2,6026693030153236;39,4963
2,6079090459713297;39,5886
2,6131487889273353;39,6824
2,618487394957983;39,7809
2,6237271379139893;39,8761
2,6292634700939197;39,9817
2,634700939199209;40,0858
2,6401384083044985;40,184
2,6453781512605046;40,2782
2,6507167572911516;40,3744
2,656055363321799;40,4705
2,661393969352447;40,5657
2,6668314384577356;40,6621
2,672170044488384;40,7584
2,6774097874443896;40,8517
2,682748393475037;40,9462
2,6880869995056846;41,0414
2,693425605536332;41,1356
2,6987642115669797;41,2321
2,7042016806722686;41,3305
2,7097380128521995;41,4365
2,715175481957489;41,5409
2,7207118141374194;41,6389
2,7260504201680673;41,7362
2,7314878892733563;41,8327
2,7369253583786457;41,9274
2,742263964409293;42,0192
2,7475037073652993;42,1109
2,7529411764705887;42,2077
2,758378645575877;42,3041
2,763717251606525;42,3977
2,769055857637172;42,4921
2,7744933267424616;42,5899
2,7799307958477506;42,6864
2,785269401878398;42,78
2,7908057340583294;42,8835
2,7964409293129013;42,9912
2,8018783984181908;43,0916
2,8074147305981216;43,1877
2,812753336628769;43,2793
2,8180919426594166;43,3723
2,8235294117647056;43,4673
2,8289668808699946;43,5617
2,8343054869006425;43,6555
2,8398418190805734;43,7522
2,8452792881858624;43,8497
2,850716757291152;43,9474
2,8561542263964403;44,043
2,8615916955017298;44,1373
2,867029164607019;44,2309
2,8726643598615915;44,3375
2,8782995551161643;44,4455
2,8838358872960947;44,5434
2,8892733564013837;44,6387
2,894809688581315;44,7369
2,9002471576866045;44,8319
2,9057834898665345;44,9281
2,9113198220464658;45,0266
2,9168561542263967;45,1232
2,9222936233316856;45,2204
2,9278299555116165;45,3183
2,933366287691547;45,4149
2,938803756796836;45,5094
2,9443400889767672;45,6056
2,949876421156698;45,7062
2,9556104794859115;45,8178
2,9613445378151257;45,9209
2,9668808699950566;46,0179
2,972417202174988;46,1126
2,977854671280277;46,2073
2,9833910034602074;46,3037
2,9889273356401382;46,3999
2,9944636678200696;46,4959
3,0000988630746415;46,5934
3,005536332179931;46,6874
3,0110726643598618;46,7811
3,0165101334651507;46,8757
3,022145328719723;46,9738
3,027582797825012;47,0683
3,0332179930795844;47,1674
3,0389520514087986;47,2764
3,044686109738013;47,3807
3,050222441917944;47,4777
3,055758774097874;47,5691
3,061295106277805;47,665
3,0669303015323774;47,7631
3,0724666337123083;47,8583
3,0779041028175977;47,9517
3,08353929807217;48,0462
3,0890756302521005;48,1402
3,09451309935739;48,234
3,100049431537321;48,327
3,10548690064261;48,4185
3,1110232328225407;48,5099
3,116658428077113;48,6145
3,1224913494809687;48,7225
3,128126544735541;48,8217
3,133662876915472;48,9182
3,1392980721700443;49,0127
3,1448344043499756;49,1082
3,1504695996045475;49,2067
3,15610479485912;49,3059
3,1617399901136927;49,4029
3,167276322293623;49,4979
3,172911517548196;49,5987
3,1785467128027682;49,6956
3,184181908057341;49,7937
3,189817103311913;49,8906
3,1955511616411267;49,9914
3,2014829461196244;50,1081
3,2073158675234796;50,2143
3,2129510627780524;50,3134
3,2186851211072662;50,4116
3,2243203163618386;50,5042
3,2299555116164114;50,5988
3,235590706870984;50,6966
3,241225902125556;50,794
3,24695996045477;50,8905
3,2525951557093427;50,9865
3,258230350963915;51,0843
3,263865546218487;51,1813
3,2695996045477007;51,2777
3,2753336628769154;51,3771
3,281265447355412;51,4931
3,28719723183391;51,6046
3,2929312901631236;51,7021
3,2985664854176964;51,7926
3,30430054374691;51,8869
3,309935739001483;51,9841
3,3156697973306968;52,0799
3,3213049925852696;52,176
3,327137913989125;52,2755
3,332773109243697;52,3721
3,3385071675729114;52,4659
3,344142362827484;52,5628
3,349876421156697;52,6592
3,355610479485912;52,7596
3,361641127039051;52,876
3,3675729115175477;52,984
3,3735046959960457;53,0864
3,3792387543252596;53,1839
3,3849728126544734;53,2777
3,3907068709836876;53,3747
3,3964409293129014;53,4699
3,4020761245674733;53,562
3,4079090459713295;53,66
3,4136431043005433;53,758
3,4193771626297575;53,8526
3,4251112209589722;53,945
3,430845279288185;54,0448
3,4366782006920413;54,1455
3,442609985170539;54,2562
3,4485417696490357;54,3612
3,454374691052892;54,4605
3,4602076124567476;54,5581
3,465941670785961;54,6529
3,471774592189817;54,7472
3,477508650519031;54,8457
3,483341571922886;54,9422
3,4891744933267423;55,0396
3,4950074147305976;55,139
3,500840336134454;55,2372
3,5065743944636676;55,3309
3,512308452792882;55,4262
3,518141374196738;55,525
3,5241720217498766;55,6391
3,5302026693030153;55,745
3,5360355907068715;55,8431
3,541967375185368;55,9419
3,5478002965892235;56,0384
3,5536332179930796;56,1354
3,5593672763222934;56,232
3,565299060800791;56,3299
3,5711319822046463;56,4272
3,5769649036085016;56,5269
3,5828966880869992;56,626
3,5887296094908554;56,7227
3,5945625308947107;56,8183
3,600494315373208;56,9233
3,6067226890756303;57,0421
3,612753336628769;57,149
