Tempo;Deslocamento;Força;Deformação à tração (Deslocamento);Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração
"5,3538";"8,2138";"1,1435";"4,3228";"8,2133";"0,0000";"1143,5225";"19,0587"
"5,3542";"8,2208";"1,1308";"4,3264";"8,2202";"0,0000";"1130,7881";"18,8465"
"5,3546";"8,2281";"1,1176";"4,3303";"8,2275";"0,0000";"1117,6481";"18,6275"
"5,3550";"8,2357";"1,1042";"4,3343";"8,2351";"0,0000";"1104,2488";"18,4041"
"5,3554";"8,2437";"1,0906";"4,3385";"8,2431";"0,0000";"1090,6451";"18,1774"
"5,3558";"8,2519";"1,0767";"4,3428";"8,2513";"0,0000";"1076,7412";"17,9457"
"5,3562";"8,2605";"1,0626";"4,3473";"8,2599";"0,0000";"1062,5740";"17,7096"
"5,3566";"8,2692";"1,0483";"4,3519";"8,2687";"0,0000";"1048,2732";"17,4712"
"5,3570";"8,2783";"1,0338";"4,3567";"8,2777";"0,0000";"1033,8114";"17,2302"
"5,3574";"8,2875";"1,0191";"4,3616";"8,2869";"0,0000";"1019,1205";"16,9853"
"5,3578";"8,2970";"1,0043";"4,3665";"8,2964";"0,0000";"1004,2914";"16,7382"
"5,3582";"8,3067";"0,9894";"4,3716";"8,3061";"0,0000";"989,4017";"16,4900"
"5,3586";"8,3165";"0,9744";"4,3768";"8,3159";"0,0000";"974,3841";"16,2397"
"5,3590";"8,3265";"0,9592";"4,3820";"8,3259";"0,0000";"959,2220";"15,9870"
"5,3594";"8,3366";"0,9440";"4,3873";"8,3360";"0,0000";"944,0159";"15,7336"
"5,3598";"8,3468";"0,9288";"4,3927";"8,3462";"0,0000";"928,7830";"15,4797"
"5,3602";"8,3571";"0,9135";"4,3982";"8,3565";"0,0000";"913,4572";"15,2243"
"5,3606";"8,3675";"0,8981";"4,4036";"8,3669";"0,0000";"898,0699";"14,9678"
"5,3610";"8,3779";"0,8827";"4,4091";"8,3773";"0,0000";"882,6964";"14,7116"
"5,3614";"8,3885";"0,8673";"4,4147";"8,3879";"0,0000";"867,3109";"14,4552"
"5,3618";"8,3990";"0,8519";"4,4202";"8,3984";"0,0000";"851,8790";"14,1980"
"5,3622";"8,4096";"0,8365";"4,4258";"8,4090";"0,0000";"836,4558";"13,9409"
"5,3626";"8,4202";"0,8211";"4,4313";"8,4196";"0,0000";"821,0710";"13,6845"
"5,3630";"8,4307";"0,8057";"4,4369";"8,4301";"0,0000";"805,6874";"13,4281"
"5,3634";"8,4413";"0,7903";"4,4425";"8,4407";"0,0000";"790,3128";"13,1719"
"5,3636";"8,4466";"0,7826";"4,4453";"8,4460";"0,0000";"782,6447";"13,0441"

